Code,Content,Time
41120-02-02-4-B,"Landwirtschaftliche Betriebe mit Ackerland und deren
Ackerfläche nach Fruchtarten - Erhebungsjahr -
regionale Ebenen",1999 - 2007
41120-05-02-4,"Landwirtschaftl. Betriebe der Rechtsform Einzelunternehmen
- Erhebungsjahr - regionale Tiefe: Kreise und krfr. Städte",1999 - 2007
41120-05-02-4-B,"Landwirtschaftl. Betriebe der Rechtsform Einzelunternehmen
- Erhebungsjahr - regionale Ebenen",1999 - 2007
41120-06-02-4,"Landwirtschaftliche Betriebe und landwirtschaftlich genutzte
Fläche (LF) nach Größenklasse der LF - Erhebungsjahr -
regionale Tiefe: Kreise und krfr. Städte",1999 - 2007
41120-06-02-4-B,"Landwirtschaftliche Betriebe und landwirtschaftlich genutzte
Fläche (LF) nach Größenklasse der LF - Erhebungsjahr -
regionale Ebenen",1999 - 2007
41120-07-03-4,"Landwirtschaftl. Betriebe u. deren landwirtschaftl. genutzte
Fläche n. Größenkl. d. Standarddeckungsbeitrages-Erhebungs-
jahr- regionale Tiefe: Kreise und krfr. Städte (ab 2003)",2003 - 2007
41120-07-03-4-B,"Landwirtschaftl. Betriebe u. deren landwirtschaftl. genutzte
Fläche n. Größenkl. d. Standarddeckungsbeitrages-Erhebungs-
jahr- regionale Ebenen (ab 2003)",2003 - 2007
41120-07-03-8-B,"Landwirtschaftliche Betriebe und landwirtschaftlich genutzte
Fläche nach dem Standardbetriebseinkommen - Erhebungsjahr -
regionale Tiefe: regionale Ebenen (bis 1999)",1999 - 1999
41120-08-03-4,"Landwirtschaftl. Betriebe u. deren landwirtschaftl. genutzte
Fläche n. d. betriebswirtschaftl. Ausrichtung-Erhebungsjahr-
regionale Tiefe: Kreise und krfr. Städte (ab 2003)",2003 - 2007
41120-08-03-4-B,"Landwirtschaftl. Betriebe u. deren landwirtschaftl. genutzte
Fläche n. d. betriebswirtschaftl. Ausrichtung-Erhebungsjahr-
regionale Ebenen (ab 2003)",2003 - 2007
41120-08-03-8-B,"Landwirtschaftliche Betriebe und landwirtschaftlich genutzte
Fläche nach der Betriebsform - Erhebungsjahr -
regionale Tiefe: regionale Ebenen (bis 1999)",1999 - 1999
41120-11-01-4,"Landwirtschaftliche Betriebe und landwirtschaftlich genutzte
Fläche nach der Art der Bewirtschaftung - Erhebungsjahr -
regionale Tiefe: Kreise und krfr. Städte",1999 - 2007
41120-11-01-4-B,"Landwirtschaftliche Betriebe und landwirtschaftlich genutzte
Fläche nach der Art der Bewirtschaftung - Erhebungsjahr -
regionale Ebenen",1999 - 2007
41120-12-01-4,"Landwirtschaftliche Betriebe mit Viehhaltung
- Stichtag: 03.05 - regionale Tiefe: Kreise und krfr. Städte",03.05.1999 - 03.05.2007
41120-12-01-4-B,"Landwirtschaftliche Betriebe mit Viehhaltung
- Stichtag: 03.05 - regionale Ebenen",03.05.1999 - 03.05.2007
41141-01-01-4,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Kulturarten
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-01-01-4-B,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Kulturarten
- Jahr - regionale Ebenen",2010 - 2020
41141-02-02-4,"Anbau auf dem Ackerland in  landwirtschaftlichen
Betrieben nach Fruchtarten
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-02-02-4-B,"Anbau auf dem Ackerland in  landwirtschaftlichen
Betrieben nach Fruchtarten
- Jahr - regionale Ebenen",2010 - 2020
41141-03-01-4,"Landwirtschaftliche Betriebe mit Viehhaltung und Zahl der
Tiere - Stichtag - regionale Tiefe: Kreise und krfr. Städte
(bis 2016)",01.03.2010 - 01.03.2020
41141-03-01-4-B,"Landwirtschaftliche Betriebe mit Viehhaltung
und Zahl der Tiere
- Stichtag - regionale Ebenen (bis 2016)",01.03.2010 - 01.03.2020
41141-03-02-4,Landwirtschaftliche Betriebe mit Viehhaltung und Zahl der Tiere - Stichtag - regionale Tiefe: Kreise und krfr. Städte,01.03.2010 - 01.03.2020
41141-03-02-4-B,Landwirtschaftliche Betriebe mit Viehhaltung und Zahl der Tiere - Stichtag - regionale Ebenen,01.03.2010 - 01.03.2020
41141-04-01-4,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Art der Bewirtschaftung
- Jahr - regionale Tiefe: Kreise und krfr. Städte (bis 2016)",2010 - 2020
41141-04-01-4-B,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Art der Bewirtschaftung
- Jahr - regionale Ebenen (bis 2016)",2010 - 2020
41141-04-02-4,"Landwirtschaftliche Betriebe insgesamt sowie mit
ökologischem Landbau und deren landwirtschaftlich genutzte
Fläche (LF) und Viehbestand - Jahr - regionale Tiefe:
Kreise und krfr. Städte",2010 - 2020
41141-04-02-4-B,"Landwirtschaftliche Betriebe insgesamt sowie mit
ökologischem Landbau und deren landwirtschaftlich genutzte
Fläche (LF) und Viehbestand
- Jahr - regionale Ebenen",2010 - 2020
41141-05-01-4,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Größenklassen der LF
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-05-01-4-B,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Größenklassen der LF
- Jahr - regionale Ebenen",2010 - 2020
41141-06-01-4,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Eigentums- und Pachtverhältnissen
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-06-01-4-B,"Landwirtschaftliche Betriebe und deren landwirtschaftlich
genutzte Fläche (LF) nach Eigentums- und Pachtverhältnissen
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-07-01-4,"Landwirtschaftliche Betriebe nach Rechtsform und
sozialökonomische Betriebstypen
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-07-01-4-B,"Landwirtschaftliche Betriebe nach Rechtsform und
sozialökonomische Betriebstypen
- Jahr - regionale Ebenen",2010 - 2020
41141-08-02-4,"Arbeitskräfte und deren Arbeitsleistung
in landwirtschaftlichen Betrieben
- Jahr - regionale Tiefe: Kreise und krfr. Städte (bis 2010)",2010 - 2020
41141-08-02-4-B,"Arbeitskräfte und deren Arbeitsleistung
in landwirtschaftlichen Betrieben
- Jahr - regionale Ebenen (bis 2010)",2010 - 2020
41141-09-01-4,"Landwirtschaftliche Betriebe mit Hofnachfolge
- Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
41141-09-01-4-B,"Landwirtschaftliche Betriebe mit Hofnachfolge
- Jahr - regionale Ebenen",2010 - 2020
41241-01-03-4,"Erträge ausgewählter landwirtschaftlicher Feldfrüchte -
Jahressumme - regionale Tiefe: Kreise und krfr. Städte",1999 - 2022
41241-01-03-4-B,"Erträge ausgewählter landwirtschaftlicher Feldfrüchte -
Jahressumme - regionale Ebenen",1999 - 2022
41312-01-01-4,Rinderbestand - Stichtag - regionale Tiefe: Kreise und krfr. Städte,03.11.2009 - 03.11.2022
41312-01-01-4-B,Rinderbestand - Stichtag - regionale Ebene,03.11.2009 - 03.11.2022
42111-01-02-4,"Betriebe, Beschäftigte - Stichtag: 30.09. -
regionale Tiefe: Kreise und krfr. Städte (bis 2008)",30.09.1995 - 30.09.2008
42111-01-02-4-B,"Betriebe, Beschäftigte - Stichtag: 30.09. -
regionale Ebenen (bis 2008)",30.09.1995 - 30.09.2008
42111-01-03-4,"Betriebe, Beschäftigte, Bruttoentgelte - Stichtag: 30.09. -
regionale Tiefe: Kreise und krfr. Städte (bis 2008)",30.09.1995 - 30.09.2008
42111-01-03-4-B,"Betriebe, Beschäftigte, Bruttoentgelte - Stichtag: 30.09. -
regionale Ebenen (bis 2008)",30.09.1995 - 30.09.2008
42111-01-04-4,"Betriebe, tätige Personen, Bruttoentgelte - Stichtag: 30.09. - regionale Tiefe: Kreise und krfr. Städte",30.09.2009 - 30.09.2021
42111-01-04-5,"Betriebe, tätige Personen, Bruttoentgelte - Stichtag: 30.09. - regionale Tiefe: Gemeinden",30.09.2009 - 30.09.2021
42111-01-04-5-B,"Betriebe, Tätige Personen, Bruttoentgelte - Stichtag: 30.09. - regionale Ebenen",30.09.2009 - 30.09.2021
42111-02-02-4,"Betriebe u. Beschäftigte nach Wirtschaftsabteilungen
- Stichtag: 30.09. - regionale Tiefe: Kreise u. krfr. Städte (bis 2008)",30.09.1995 - 30.09.2008
42111-02-02-4-B,"Betriebe u. Beschäftigte nach Wirtschaftsabteilungen
- Stichtag: 30.09. - regionale Ebenen (bis 2008)",30.09.1995 - 30.09.2008
42111-02-03-4,"Betriebe und tätige Personen,  nach Wirtschaftszweigen (WZ 2008) - Stichtag: 30.09. - regionale Tiefe: Kreise u. krfr. Städte",30.09.2009 - 30.09.2021
42111-02-03-4-B,"Betriebe und tätige Personen,  nach Wirtschaftszweigen (WZ 2008) - Stichtag: 30.09. - regionale Ebenen",30.09.2009 - 30.09.2021
42111-03-02-4,"Betriebe, Beschäftigte nach Betriebsgrößenklassen -
Stichtag: 30.09 -
regionale Tiefe: Kreise und krfr. Städte (bis 2002)",30.09.1995 - 30.09.2002
42111-03-02-4-B,"Betriebe, Beschäftigte nach Betriebsgrößenklassen -
Stichtag: 30.09 -
regionale Ebenen (bis 2002)",30.09.1995 - 30.09.2002
42111-03-03-4,"Betriebe, Beschäftigte nach Betriebsgrößenklassen -
Stichtag: 30.09 -
regionale Tiefe: Kreise und krfr. Städte (ab 2003)",30.09.2003 - 30.09.2008
42111-03-03-4-B,"Betriebe, Beschäftigte nach Betriebsgrößenklassen -
Stichtag: 30.09 -
regionale Ebenen (ab 2003)",30.09.2003 - 30.09.2008
42111-03-04-4,"Betriebe und tätige Personen nach Betriebsgrößenklassen -
Stichtag: 30.09 - regionale Tiefe: Kreise und krfr. Städte",30.09.2009 - 30.09.2021
42111-03-04-4-B,"Betriebe und tätige Personen nach Betriebsgrößenklassen -
Stichtag: 30.09 - regionale Ebenen",30.09.2009 - 30.09.2021
42111-04-01-4,"Umsatz, Auslandsumsatz - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte (bis 2008)",1995 - 2008
42111-04-01-4-B,"Umsatz, Auslandsumsatz - Jahressumme -
regionale Ebenen (bis 2008)",1995 - 2008
42111-04-02-4,"Umsatz, Auslandsumsatz - Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2009 - 2021
42111-04-02-4-B,"Umsatz, Auslandsumsatz - Jahressumme - regionale Ebenen",2009 - 2021
42111-05-01-4,"Arbeiterstunden, Bruttolohn- und -gehaltssumme - Jahressumme
-
regionale Tiefe: Kreise und krfr. Städte (bis 2002)",1995 - 2002
42111-05-01-4-B,"Arbeiterstunden, Bruttolohn- und -gehaltssumme - Jahressumme
-
regionale Ebenen (bis 2002)",1995 - 2002
42111-05-02-4,"Arbeitsstunden, Bruttolohn- und -gehaltssumme - Jahressumme
-
regionale Tiefe: Kreise und krfr. Städte (2003 - 2006)",1995 - 2008
42111-05-02-4-B,"Arbeitsstunden, Bruttolohn- und -gehaltssumme - Jahressumme
-
regionale Ebenen (2003 - 2006)",1995 - 2008
42111-06-02-4,"Energieverbrauch - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2008
42111-06-02-4-B,"Energieverbrauch - Jahressumme -
regionale Ebenen",1995 - 2008
42231-01-04-4,"Betriebe, tätige Personen, Investitionen - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2021
42231-01-04-4-B,"Betriebe, tätige Personen, Investitionen - Jahressumme -
regionale Ebenen",1995 - 2021
43531-01-02-4,"Energieverbrauch - Jahressumme - regionale Tiefe: Kreise und
krfr. Städte",2003 - 2021
43531-01-02-4-B,Energieverbrauch - Jahressumme - regionale Ebenen,2003 - 2021
44231-01-02-4,"Betriebe, Tätige Personen, Gesamtumsatz - Stichtag 30.06. -
regionale Tiefe: Kreise und krfr. Städte (bis 30.06.2016)",30.06.1995 - 30.06.2021
44231-01-02-4-B,"Betriebe, Tätige Personen, Gesamtumsatz - Stichtag 30.06. -
regionale Ebenen (bis 30.06.2016)",30.06.1995 - 30.06.2021
44231-01-03-4,"Betriebe, tätige Personen, baugewerblicher Umsatz - Stichtag
30.06. - regionale Tiefe: Kreise und krfr. Städte (ab
30.06.2017)",30.06.1995 - 30.06.2021
44231-01-03-4-B,"Betriebe, tätige Personen, baugewerblicher Umsatz - Stichtag
30.06. - regionale Ebenen (ab 30.06.2017)",30.06.1995 - 30.06.2021
44241-01-01-4,"Betriebe, tätige Personen, ausbaugewerblicher Umsatz -
Stichtag 30.06. - regionale Tiefe: Kreise und krfr. Städte",30.06.2017 - 30.06.2022
44241-01-01-4-B,"Betriebe, tätige Personen, ausbaugewerblicher Umsatz -
Stichtag 30.06. - regionale Ebenen",30.06.2017 - 30.06.2022
45412-01-02-4,"Beherbergungsbetriebe, Gästebetten, Gästeübernachtungen,
Gästeankünfte - Jahressumme - regionale Tiefe: Kreise und
krfr. Städte (bis 2017)",1995 - 2022
45412-01-02-5,"Beherbergungsbetriebe, Gästebetten, Gästeübernachtungen,
Gästeankünfte - Jahressumme - regionale Tiefe: Gemeinden
(bis 2017)",2008 - 2022
45412-01-02-5-B,"Beherbergungsbetriebe, Gästebetten, Gästeübernachtungen,
Gästeankünfte - Jahressumme - regionale Ebenen (bis 2017)",2008 - 2022
45412-01-03-4,"Beherbergungsbetriebe, Schlafgelegenheiten,
Gästeankünfte, Gästeübernachtungen - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte (ab 2018)",1995 - 2022
45412-01-03-5,"Beherbergungsbetriebe, Schlafgelegenheiten, Gästeankünfte,
Gästeübernachtungen - Jahressumme - regionale Tiefe:
Gemeinden (ab 2018)",2008 - 2022
45412-01-03-5-B,"Beherbergungsbetriebe, Schlafgelegenheiten, Gästeankünfte,
Gästeübernachtungen - Jahressumme - regionale Ebenen (ab
2018)",2008 - 2022
45412-02-01-4,"Beherbergungsbetriebe, Gästebetten, Gästeübernachtungen,
Gästeankünfte nach Betriebsarten - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte (bis 2017)",1995 - 2022
45412-02-01-4-B,"Beherbergungsbetriebe, Gästebetten, Gästeübernachtungen,
Gästeankünfte nach Betriebsarten - Jahressumme - regionale
Ebenen (bis 2017)",1995 - 2022
45412-02-02-4,"Beherbergungsbetriebe, Schlafgelegenheiten, Gästeankünfte,
Gästeübernachtungen nach Betriebsarten - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte (ab 2018)",1995 - 2022
45412-02-02-4-B,"Beherbergungsbetriebe, Schlafgelegenheiten, Gästeankünfte,
Gästeübernachtungen nach Betriebsarten - Jahressumme -
regionale Ebenen (ab 2018)",1995 - 2022
45412-03-01-4,"Gästeübernachtungen, Gästeankünfte nach ihrer Herkunft -
Jahressumme - regionale Tiefe: Kreise und krfr. Städte (bis
2017)",2007 - 2022
45412-03-01-4-B,"Gästeübernachtungen, Gästeankünfte nach ihrer Herkunft -
Jahressumme - regionale Ebenen (bis 2017)",2007 - 2022
45412-03-02-4,"Gästeankünfte, Gästeübernachtungen nach ihrer Herkunft -
Jahressumme - regionale Tiefe: Kreise und krfr. Städte (ab
2018)",2007 - 2022
45412-03-02-4-B,"Gästeankünfte, Gästeübernachtungen nach ihrer Herkunft -
Jahressumme - regionale Ebenen (ab 2018)",2007 - 2022
46241-01-03-4,"Straßenverkehrsunfälle, verunglückte Personen - Jahressumme (bis 2017) - regionale Tiefe: Kreise und krfr. Städte",1995 - 2022
46241-01-03-5,"Straßenverkehrsunfälle, verunglückte Personen - Jahressumme
(bis 2017) - regionale Tiefe: Gemeinden",2008 - 2022
46241-01-03-5-B,"Straßenverkehrsunfälle, verunglückte Personen - Jahressumme (bis 2017) - regionale Ebenen",2008 - 2022
46241-01-04-4,"Straßenverkehrsunfälle, verunglückte Personen - Jahressumme
- regionale Tiefe: Kreise und krfr. Städte",1995 - 2022
46241-01-04-5,"Straßenverkehrsunfälle, verunglückte Personen - Jahressumme
- regionale Tiefe: Gemeinden",2008 - 2022
46241-01-04-5-B,"Straßenverkehrsunfälle, verunglückte Personen - Jahressumme
- regionale Ebenen",2008 - 2022
46251-01-02-4,"Kraftfahrzeugbestand nach Kraftfahrzeugarten - Stichtag
01.01. - regionale Tiefe: Kreise und krfr. Städte (bis 01.01.2019)",01.01.1996 - 01.01.2020
46251-01-02-4-B,"Kraftfahrzeugbestand nach Kraftfahrzeugarten - Stichtag
01.01. - regionale Ebenen (bis 01.01.2019)",01.01.1996 - 01.01.2020
46251-01-03-4,"Kraftfahrzeugbestand nach Kraftfahrzeugarten - Stichtag
01.01. - regionale Tiefe: Kreise und krfr. Städte (ab 01.01.2020)",01.01.1996 - 01.01.2023
46251-01-03-4-B,"Kraftfahrzeugbestand nach Kraftfahrzeugarten - Stichtag
01.01. - regionale Ebenen (ab 01.01.2020)",01.01.1996 - 01.01.2023
46251-02-01-4,"Personenkraftwagen nach Kraftstoffarten - Stichtag
01.01. - regionale Tiefe: Kreise und krfr. Städte",01.01.2020 - 01.01.2023
46251-02-01-4-B,"Personenkraftwagen nach Kraftstoffarten - Stichtag 01.01. -
regionale Ebenen",01.01.2020 - 01.01.2023
46251-03-01-4,"Personenkraftwagen nach Emissionsgruppen - Stichtag 01.01. -
regionale Tiefe: Kreise und krfr. Städte",01.01.2020 - 01.01.2023
46251-03-01-4-B,"Personenkraftwagen nach Emissionsgruppen - Stichtag 01.01. -
regionale Ebenen",01.01.2020 - 01.01.2023
52111-01-01-4,"Niederlassungen nach Beschäftigtengrößenklassen - Jahr -
regionale Tiefe: Kreise und krfr. Städte (bis 2018)",2006 - 2021
52111-01-01-4-B,"Niederlassungen nach Beschäftigtengrößenklassen - Jahr -
regionale Ebenen (bis 2018)",2006 - 2021
52111-01-02-4,"Niederlassungen nach Beschäftigtengrößenklassen - Jahr -
regionale Tiefe: Kreise und krfr. Städte (ab 2019)",2006 - 2021
52111-01-02-4-B,"Niederlassungen nach Beschäftigtengrößenklassen - Jahr -
regionale Ebenen (ab 2019)",2006 - 2021
52111-02-01-4,"Niederlassungen nach Wirtschaftsabschnitten (WZ 2008) - Jahr
-
regionale Tiefe: Kreise und krfr. Städte",2006 - 2021
52111-02-01-4-B,"Niederlassungen nach Wirtschaftsabschnitten (WZ 2008) - Jahr
-
regionale Ebenen",2006 - 2021
52111-03-01-4,"Rechtliche Einheiten nach Beschäftigtengrößenklassen - Jahr
- regionale Tiefe: Kreise und krfr. Städte (bis 2018)",2014 - 2021
52111-03-01-4-B,"Rechtliche Einheiten nach Beschäftigtengrößenklassen - Jahr
- regionale Ebenen (bis 2018)",2014 - 2021
52111-03-02-4,"Rechtliche Einheiten nach Beschäftigtengrößenklassen - Jahr
- regionale Tiefe: Kreise und krfr. Städte (ab 2019)",2014 - 2021
52111-03-02-4-B,"Rechtliche Einheiten nach Beschäftigtengrößenklassen - Jahr
- regionale Ebenen (ab 2019)",2014 - 2021
52111-04-01-4,"Rechtliche Einheiten nach Wirtschaftsabschnitten (WZ 2008) -
Jahr - regionale Tiefe: Kreise und krfr. Städte",2014 - 2021
52111-04-01-4-B,"Rechtliche Einheiten nach Wirtschaftsabschnitten (WZ 2008) -
Jahr - regionale Ebenen",2014 - 2021
52111-51-01-4,"Unternehmensdemografie - Unternehmen nach
Beschäftigtengrößenklassen - Jahr - regionale Tiefe: Kreise
und krfr. Städte",2021 - 2021
52111-51-01-4-B,"Unternehmensdemografie - Unternehmen nach
Beschäftigtengrößenklassen - Jahr - regionale Ebenen",2021 - 2021
52111-52-01-4,"Unternehmensdemografie - Abhängig Beschäftigte in
Unternehmen nach Beschäftigtengrößenklassen - Jahr -
regionale Tiefe: Kreise und krfr. Städte",2021 - 2021
52111-52-01-4-B,"Unternehmensdemografie - Abhängig Beschäftigte in
Unternehmen nach Beschäftigtengrößenklassen - Jahr -
regionale Ebenen",2021 - 2021
52111-53-01-4,"Unternehmensdemografie - Tätige Personen in Unternehmen
nach Beschäftigtengrößenklassen - Jahr - regionale Tiefe:
Kreise und krfr. Städte",2021 - 2021
52111-53-01-4-B,"Unternehmensdemografie - Tätige Personen in Unternehmen nach
Beschäftigtengrößenklassen - Jahr - regionale Ebenen",2021 - 2021
52111-54-01-4,"Unternehmensdemografie - Unternehmen nach Wirtschaftsabschnitten (WZ 2008) - Jahr - regionale Tiefe:
Kreise und krfr. Städte",2021 - 2021
52111-54-01-4-B,Unternehmensdemografie - Unternehmen nach Wirtschaftsabschnitten (WZ 2008) - Jahr - regionale Ebenen,2021 - 2021
52111-55-01-4,"Unternehmensdemografie - Abhängig Beschäftigte in
Unternehmen nach Wirtschaftsabschnitten (WZ2008) - Jahr - regionale Tiefe: Kreise und krfr. Städte",2021 - 2021
52111-55-01-4-B,Unternehmensdemografie - Abhängig Beschäftigte in Unternehmen nach Wirtschaftsabschnitten (WZ2008) - Jahr - regionale Ebenen,2021 - 2021
52111-56-01-4,"Unternehmensdemografie - Tätige Personen in Unternehmen nach
Wirtschaftsabschnitten (WZ 2008) - Jahr -regionale Tiefe: Kreise und krfr. Städte",2021 - 2021
52111-56-01-4-B,"Unternehmensdemografie - Tätige Personen in Unternehmen nach
Wirtschaftsabschnitten (WZ 2008)) - Jahr - regionale Ebenen",2021 - 2021
52311-01-04-4,"Gewerbeanmeldungen, -abmeldungen - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte",1998 - 2022
52311-01-04-4-B,"Gewerbeanmeldungen, -abmeldungen - Jahressumme - regionale
Ebenen",1998 - 2022
52411-01-01-4,Insolvenzen insgesamt - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2000 - 2022
52411-01-01-4-B,Insolvenzen insgesamt - Jahressumme - regionale Ebenen,2000 - 2022
52411-02-01-4,Unternehmensinsolvenzen - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2000 - 2022
52411-02-01-4-B,Unternehmensinsolvenzen - Jahressumme - regionale Ebenen,2000 - 2022
52411-03-01-4,Insolvenzen übriger Schuldner - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2000 - 2022
52411-03-01-4-B,Insolvenzen übriger Schuldner - Jahressumme - regionale Ebenen,2000 - 2022
53111-01-01-4,"Handwerksunternehmen, tätige Personen, Umsatz nach Art des
Handwerks - Jahr - regionale Tiefe: Kreise und krfr. Städte",2010 - 2020
53111-01-01-4-B,"Handwerksunternehmen, tätige Personen, Umsatz nach Art des
Handwerks - Jahr - regionale Ebenen",2010 - 2020
61511-01-03-4,"Veräußerungsfälle, veräußerte Fläche, Kaufsumme,
durchschnittlicher Kaufwert nach Baulandarten - Jahressumme
- regionale Tiefe: Kreise und krfr. Städte",1995 - 2021
61511-01-03-4-B,"Veräußerungsfälle, veräußerte Fläche, Kaufsumme,
durchschnittlicher Kaufwert nach Baulandarten - Jahressumme
- regionale Ebenen",1995 - 2021
71231-01-02-4,"Istaufkommen, Grundbeträge, Hebesätze, Gemeindeanteil an der
Einkommensteuer, Gemeindeanteil an der Umsatzsteuer,
Gewerbesteuerumlage und Gewerbesteuereinnahmen- Jahressumme
- regionale Tiefe: Kreise und krfr. Städte",1995 - 2015
71231-01-02-5,"Istaufkommen, Grundbeträge, Hebesätze, Gemeindeanteil an der
Einkommensteuer, Gemeindeanteil an der Umsatzsteuer,
Gewerbesteuerumlage und Gewerbesteuereinnahmen- Jahressumme
- regionale Tiefe: Gemeinden",2008 - 2015
71231-01-02-5-B,"Istaufkommen, Grundbeträge, Hebesätze, Gemeindeanteil an der
Einkommensteuer, Gemeindeanteil an der Umsatzsteuer,
Gewerbesteuerumlage und Gewerbesteuereinnahmen- Jahressumme
- regionale Ebenen",2008 - 2015
71231-01-03-4,"IST-Aufkommen, Grundbeträge, Hebesätze,
Realsteueraufbringungskraft, Gewerbesteuerumlage,
Gewerbesteuer netto, Gemeindeanteil an der Einkommensteuer,
Gemeindeanteil an der Umsatzsteuer und Steuereinnahmekraft
- Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2016 - 2021
71231-01-03-5,"IST-Aufkommen, Grundbeträge, Hebesätze,
Realsteueraufbringungskraft, Gewerbesteuerumlage,
Gewerbesteuer netto, Gemeindeanteil an der Einkommensteuer,
Gemeindeanteil an der Umsatzsteuer und Steuereinnahmekraft -
Jahressumme - regionale Tiefe: Gemeinden",2016 - 2021
71231-01-03-5-B,"IST-Aufkommen, Grundbeträge, Hebesätze,
Realsteueraufbringungskraft, Gewerbesteuerumlage,
Gewerbesteuer netto, Gemeindeanteil an der Einkommensteuer,
Gemeindeanteil an der Umsatzsteuer und Steuereinnahmekraft
- Jahressumme - regionale Ebenen",2016 - 2021
71327-01-04-4,Schulden - 31.12. - regionale Tiefe: Kreise und krfr Städte (bis 2009),31.12.1995 - 31.12.2009
71327-01-04-4-B,Schulden - 31.12. - regionale Ebenen (bis 2009),31.12.1995 - 31.12.2009
71327-01-05-4,"Schulden der Kernhaushalte der Gemeinden und
Gemeindeverbände - Stichtag: 31.12. - regionale Tiefe:
Kreise und krfr. Städte",31.12.2010 - 31.12.2021
71327-01-05-4-B,"Schulden der Kernhaushalte der Gemeinden und
Gemeindeverbände - Stichtag: 31.12. - regionale Ebenen",31.12.2010 - 31.12.2021
71517-01-03-4,"Bruttoeinnahmen der Gemeinden - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2014
71517-01-03-5,"Bruttoeinnahmen der Gemeinden - Jahressumme -
regionale Tiefe: Gemeinden",2008 - 2014
71517-01-03-5-B,"Bruttoeinnahmen der Gemeinden - Jahressumme -
regionale Ebenen",2008 - 2014
71517-02-03-4,"Bruttoausgaben der Gemeinden - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2014
71517-02-03-5,"Bruttoausgaben der Gemeinden - Jahressumme -
regionale Tiefe: Gemeinden",2008 - 2014
71517-02-03-5-B,"Bruttoausgaben der Gemeinden - Jahressumme -
regionale Ebenen",2008 - 2014
71517-03-02-4,"Bruttoeinnahmen der Kreise - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2014
71517-03-02-4-B,"Bruttoeinnahmen der Kreise - Jahressumme -
regionale Ebenen",1995 - 2014
71517-04-02-4,"Bruttoausgaben der Kreise - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2014
71517-04-02-4-B,"Bruttoausgaben der Kreise - Jahressumme -
regionale Ebenen",1995 - 2014
73111-01-01-4,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1992 - 2018
73111-01-01-5,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer - Jahressumme -
regionale Tiefe: Gemeinden",2007 - 2018
73111-01-01-5-B,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer - Jahressumme -
regionale Ebenen",2007 - 2018
73111-02-01-4,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer nach Größenklassen des
Gesamtbetrages der Einkünfte (14) - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte",1998 - 2004
73111-02-01-4-B,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Lohn- und Einkommensteuer nach Größenklassen des
Gesamtbetrages der Einkünfte (14) - Jahressumme - regionale
Ebenen",1998 - 2004
