Code,Content,Time
2000S-4073,"Personen: Beruf (Bereiche KldB 2010) - Höchster berufl.
Abschluss (ausführlich) - Geschlecht/Wirt.zweig
(Unter)bereiche - Typ der Kernfamilie (Lebensform)",09.05.2011 - 09.05.2011
2000S-4074,"Personen: Beruf (Bereiche KldB 2010) - Wirt.zweig
Wirtschafts(unter)bereiche - Geschlecht - Typ der
Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4075,"Personen: Beruf (Hauptgruppen ISCO-08) - Erwerbsstatus
(ausführlich) - Höchster beruflicher Abschluss
(ausführlich)/Stellung im Beruf - Geschlecht",09.05.2011 - 09.05.2011
2000S-4076,"Personen: Beruf (Hauptgruppen ISCO-08) - Erwerbsstatus
(ausführlich) - Stellung im Beruf - Höchster beruflicher
Abschluss (ausführlich)",09.05.2011 - 09.05.2011
2000S-4077,"Personen: Beruf (Hauptgruppen ISCO-08) - Familienstand -
Alter (10er-Jahresgruppen)/Wirtschaftszweige (Abschnitte) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-4078,"Personen: Beruf (Hauptgruppen ISCO-08)/Stellung im Beruf -
Religion - Staatsangehörigkeit (Ausgewählte Länder) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-4079,"Personen: Beruf (Hauptgruppen ISCO-08) - Stellung im Beruf -
Staatsangehörigkeit (Ausgewählte Länder) - Religion",09.05.2011 - 09.05.2011
2000S-4080,Personen: Beruf (Hauptgruppen ISCO-08) - Stellung im Beruf - Höchster beruflicher Abschluss (ausführlich)/Religion/Staatsangehörigkeit (Ausgewählte Länder) - Geschlecht,09.05.2011 - 09.05.2011
2000S-4081,"Personen: Beruf (Hauptgruppen ISCO-08) - Wirtschaftszweige
(Abschnitte) - Alter (10er-Jahresgruppen) -
Familienstand/Geschlecht",09.05.2011 - 09.05.2011
2000S-4082,"Personen: Beruf (Hauptgruppen ISCO-08) - Höchster
Schulabschluss - Geschlecht - Typ der Kernfamilie (nach
Lebensform)",09.05.2011 - 09.05.2011
2000S-4083,"Personen: Beruf (Hauptgruppen KldB 2010) -
Migrationshintergrund und -erfahrung - Wirtschaftszweige
(Abschnitte) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4084,"Personen: Stellung im Beruf/Wirtschaftszweige (Abschnitte) -
Alter (11 Altersklassen) - Geschlecht -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-4085,"Personen: Stellung im Beruf - Erwerbsstatus -
Staatsangehörigkeit (Ausgewählte Länder) -
Migrationshintergrund",09.05.2011 - 09.05.2011
2000S-4086,"Personen: Stellung im Beruf - Wirt.zweig (Unter)bereiche -
Höchster berufl. Abschluss (ausführlich)/Höchster
Schulabschluss/Religion (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4087,"Personen: Stellung im Beruf - Erwerbsstatus
(ausführlich)/Wirtschaftszweige (Abschnitte) - Höchster
beruflicher Abschluss (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4088,"Personen: Stellung im Beruf - Religion (ausführlich) -
Erwerbsstatus (ausführlich)/Staatsangehörigkeit (Kontinente)
- Geschlecht",09.05.2011 - 09.05.2011
2000S-4089,"Personen: Stellung im Beruf - Erwerbsstatus (ausführlich) -
Staatsangehörigkeit (Kontinente) - Geschlecht/Religion
(ausführlich)",09.05.2011 - 09.05.2011
2000S-4090,"Personen: Stellung im Beruf - Erwerbsstatus (ausführlich) -
Geschlecht/Religion (ausführlich) - Typ des privaten
Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-4091,"Personen: Stellung im Beruf - Religion (ausführlich) -
Geschlecht - Typ des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-4092,"Personen: Stellung im Beruf - Alter
(Marktforschungsrelevante Altersgruppen) - Geschlecht - Typ
des privaten Haushalts (nach Kindern)",09.05.2011 - 09.05.2011
2000S-4093,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Höchster
beruflicher Abschluss (ausführlich) - Höchster
Schulabschluss - Geschlecht",09.05.2011 - 09.05.2011
2000S-4094,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Alter
(10er-Jahresgruppen) - Staatsangehörigkeit (Ausgewählte
Länder) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4095,"Personen: Wirt.zweig ((Unter)bereiche/Abschnitte) - Alter
(10er-Jahresgruppen) - Geschlecht - Typ des privaten
Haushalts (Lebensform)",09.05.2011 - 09.05.2011
2000S-4096,"Personen: Wirt.zweig ((Unter)bereiche/Abschnitte) -
Geschlecht/Alter (10er-Jahresgruppen) - Staatsangehörigkeit
(Ausgew. Länder) - Typ des privaten Haushalts (Lebensform)",09.05.2011 - 09.05.2011
2000S-4097,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Höchster
beruflicher Abschluss (ausführlich) - Geschlecht - Typ der
Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4098,"Personen: Wirtschaftszweig - Höchster beruflicher Abschluss
(ausführlich) - Religion (ausführlich) -
Geschlecht/Staatsangehörigkeit (Gruppen)",09.05.2011 - 09.05.2011
2000S-4099,"Personen: Wirtschaftszweige - Höchster beruflicher Abschluss
(ausführlich)/Religion (ausführlich) - Staatsangehörigkeit
(Gruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4100,"Personen: Wirtschaftszweige - Höchster beruflicher Abschluss
- Baujahr (Jahrzehnte) - Art des Gebäudes/Fläche der Wohnung
(10 m²-Intervalle)",09.05.2011 - 09.05.2011
2000S-4101,"Personen: Wirtschaftszweige - Höchster beruflicher
Abschluss/Baujahr (Jahrzehnte) - Fläche der Wohnung (10
m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
2000S-4102,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen) - Geschlecht - Staatsangehörigkeit
(Kontinente)",09.05.2011 - 09.05.2011
2000S-4103,"Personen: Wirtschaftszweige (Abschnitte) -
Familienstand/Familienstand (ausführlich)/Religion
(ausführlich) - Alter (10er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4104,"Personen: Wirtschaftszweige (Abschnitte) - Familienstand
(ausführlich) - Religion (ausführlich) - Alter
(10er-Jahresgruppen)/Geschlecht",09.05.2011 - 09.05.2011
2000S-4105,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen) - Staatsangehörigkeit (Kontinente) - Größe
des privaten Haushalts",09.05.2011 - 09.05.2011
2000S-4106,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen)/Staatsangehörigkeit (Kontinente) - Geschlecht
- Größe des privaten Haushalts",09.05.2011 - 09.05.2011
2000S-4107,"Personen: Beruf (Hauptgruppen ISCO-08) -
Migrationshintergrund (Ausgew. Länder) - Höchster
beruflicher Abschluss (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4108,"Personen: Stellung im Beruf/Wirtschaftszweige (Abschnitte) -
Migrationshintergrund (Ausgew. Länder/Kontinente) - Alter
(11 Altersklassen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4109,"Personen: Wirt.zweig ((Unter)bereiche/Abschnitte) -
Migrationserfahrung (Zuzugsjahrzehnt) - Alter
(10er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4110,"Personen: Wirt.zweig ((Unter)bereiche/Abschnitte) -
Mig.erfahrung (Zuzugsjahrzehnt) - Alter
(10er-Jahresgruppen)/Geschlecht - Typ des privaten Haushalts",09.05.2011 - 09.05.2011
2000S-4111,"Personen: Migrationshintergrund (Ausgew. Länder/Kontinente)
- Aufenthaltsdauer - Alter (Marktforschungsrelevante
Altersgruppen) - Geschlecht/Familienstand (ausführlich)",09.05.2011 - 09.05.2011
2000S-4112,"Personen: Migrationshintergrund (Ausgew. Länder/Kontinente)
- Alter (11 Altersklassen) - Erwerbsstatus/Familienstand
(ausf.)/Religion (ausf.)/Staatsangehörigkeit - Geschlecht",09.05.2011 - 09.05.2011
2000S-4113,Personen: Migrationshintergrund (Ausgew. Länder/Kontinente) - Alter (Marktforschungsrelevante Altersgruppen)/Aufenthaltsdauer - Familienstand (ausführlich) - Geschlecht,09.05.2011 - 09.05.2011
2000S-4114,"Personen: Migrationshintergrund (Ausgew. Länder) -
Staatsangehörigkeit (Ausgewählte Länder) - Erwerbsstatus -
Geschlecht",09.05.2011 - 09.05.2011
2000S-4115,"Personen: Migrationshintergrund (Ausgew. Länder/Kontinente)
- Alter (11 Altersklassen) - Geschlecht - Ausstattung der
Wohnung",09.05.2011 - 09.05.2011
2000S-4116,"Personen: Migrationshintergrund (Ausgew. Länder/Kontinente)
- Alter (11 Altersklassen) - Größe des privaten Haushalts -
Typ des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-4117,Personen: Migrationshintergrund (Ausgew. Länder) - Alter (Marktforschungsrelevante Altersgruppen) - Aufenthaltsdauer/Geschlecht - Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
2000S-4118,"Personen: Migrationshintergrund (Ausgew. Länder) -
Aufenthaltsdauer - Geschlecht - Typ des privaten Haushalts
(nach Familien)",09.05.2011 - 09.05.2011
2000S-4119,"Personen: Aufenthaltsdauer - Alter (Marktforschungsrelevante
Altersgruppen) - Familienstand (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4120,"Personen: Aufenthaltsdauer - Alter (Marktforschungsrelevante
Altersgruppen) - Geschlecht - Typ des privaten Haushalts
(nach Familien)",09.05.2011 - 09.05.2011
2000S-4121,"Personen: Migrationserfahrung (Zuzugsjahrzehnt) - Alter
(10er-Jahresgruppen) - Geschlecht - Typ des privaten
Haushalts (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4122,"Schüler: Schulform - Klassenstufen - Geschlecht -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-4123,"Schüler: Aufenthaltsdauer - Schulform - Klassenstufen -
Geschlecht",09.05.2011 - 09.05.2011
2000S-5001,"Personen: Erwerbsstatus (ausführlich) - Familienstand
(ausführlich) - Religion (ausführlich) - Alter
(5er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5002,"Personen: Erwerbsstatus (ausführlich) - Familienstand
(ausführlich) - Religion (ausführlich) - Geschlecht - Größe
der Kernfamilie",09.05.2011 - 09.05.2011
2000S-5003,"Personen: Migrationshintergrund - Familienstand
(ausführlich) - Alter (5er-Jahresgruppen) - Geschlecht - Typ
des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-5004,"Personen: Migrationshintergrund/Religion (ausführlich) -
Familienstand (ausführlich) - Alter (5er-Jahresgruppen) -
Geschlecht - Typ der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-5005,"Personen: Migrationshintergrund und -erfahrung - Baujahr
(Jahrzehnte) - Eigentumsform des Gebäudes - Gebäudetyp
(Bauweise) - Wohnungen im Gebäude",09.05.2011 - 09.05.2011
2000S-5006,"Personen: Höchster beruflicher Abschluss - Höchster
Schulabschluss - Erwerbsstatus (ausführlich) - Alter
(5er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5007,"Personen: Höchster beruflicher Abschluss - Erwerbsstatus
(ausführlich) - Religion (ausführlich) - Alter
(10er-Jahresgruppen) - Migrationshintergrund",09.05.2011 - 09.05.2011
2000S-5008,"Personen: Höchster beruflicher Abschluss - Erwerbsstatus
(ausführlich) - Religion (ausführlich) -
Migrationshintergrund - Typ der Kernfamilie (nach Familien)",09.05.2011 - 09.05.2011
2000S-5009,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Erwerbsstatus (ausführlich) - Religion - Staatsangehörigkeit
(Ausgewählte Länder)/Familienstand -  Geschlecht",09.05.2011 - 09.05.2011
2000S-5010,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Höchster Schulabschluss - Familienstand (ausführlich) -
Religion - Staatsangehörigkeit (Gruppen)",09.05.2011 - 09.05.2011
2000S-5011,Personen: Höchster beruflicher Abschluss (ausführlich) - Höchster Schulabschluss - Erwerbsstatus (ausführlich)/Familienstand (ausführlich) - Religion (ausführlich) - Geschlecht,09.05.2011 - 09.05.2011
2000S-5012,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Familienstand - Alter (5er-Jahresgruppen) - Geschlecht - Typ
des privaten Haushalts (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-5013,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Erwerbsstatus (ausführlich) - Religion (ausführlich) -
Geschlecht - Typ der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-5014,"Personen: Höchster Schulabschluss - Familienstand
(ausführlich) - Alter (10er-Jahresgruppen) - Geschlecht -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-5015,"Personen: Art der Einpendlern - Beruf (Bereiche KldB 2010) -
Wirt.zweig Wirtschafts(unter)bereiche - Alter
(10er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5016,"Personen: Art der Einpendlern - Stellung im Beruf -
Wirtschaftszweige (Abschnitte) - Höchster beruflicher
Abschluss (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5017,"Personen: Art der Auspendler - Beruf (Bereiche KldB 2010) -
Wirt.zweig Wirtschafts(unter)bereiche - Alter
(10er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5018,"Personen: Art der Auspendler - Stellung im Beruf -
Wirtschaftszweige (Abschnitte) - Höchster beruflicher
Abschluss (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5019,"Personen: Beruf (KldB 2010) - Stellung im Beruf - Wirt.zweig
(Unter)bereiche - Geschlecht - Religion (ausf.)/Höchster
berufl. Abschluss (ausf.)/Höchster Schulabschl.",09.05.2011 - 09.05.2011
2000S-5020,"Personen: Beruf (Bereiche KldB 2010) - Wirt.zweig
(Unter)bereiche - Geschlecht - Höchster berufl. Abschluss
(ausführlich) - Höchster Schulabschluss",09.05.2011 - 09.05.2011
2000S-5021,"Personen: Beruf (Ber. KldB 2010)/Staatsangeh.(ausgew.
Länder) - Wirtschafts(unter)ber. - Alter (10er-Jahresgr.) -
Geschlecht - Haushaltstyp (Lebensform)",09.05.2011 - 09.05.2011
2000S-5022,Personen: Beruf (Bereiche KldB 2010) - Wirt.zweig (Unter)bereiche - Höchster berufl. Abschluss (ausführlich) - Geschlecht - Typ der Kernfamilie (Lebensform),09.05.2011 - 09.05.2011
2000S-5023,"Personen: Beruf (Hauptgruppen ISCO-08) - Erwerbsstatus
(ausführlich) - Stellung im Beruf - Höchster beruflicher
Abschluss (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5024,"Personen: Beruf (Hauptgruppen ISCO-08) - Stellung im Beruf -
Religion - Staatsangehörigkeit (Ausgewählte Länder) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-5025,"Personen: Beruf (Hauptgruppen ISCO-08) - Wirtschaftszweige
(Abschnitte) - Familienstand - Alter (10er-Jahresgruppen) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-5026,"Personen: Stellung im Beruf - Erwerbsstatus (ausführlich) -
Religion (ausführlich) - Staatsangehörigkeit (Kontinente) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-5027,"Personen: Stellung im Beruf - Erwerbsstatus (ausführlich) -
Religion (ausführlich) - Geschlecht - Typ des privaten
Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-5028,"Personen: Wirtschaftszweig - Höchster beruflicher Abschluss
(ausführlich) - Religion (ausführlich) - Staatsangehörigkeit
(Gruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5029,"Personen: Wirtschaftszweig - Höchster beruflicher Abschluss
- Baujahr (Jahrzehnte) - Fläche der Wohnung (10
m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
2000S-5030,"Personen: Wirtschaftszweig (Abschnitte) - Familienstand
(ausführlich) - Religion (ausführlich) - Alter
(10er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-5031,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen) - Geschlecht - Staatsangehörigkeit
(Kontinente) - Größe des privaten Haushalts",09.05.2011 - 09.05.2011
2000S-5032,"Personen: Wirt.zweig ((Unter)bereiche/Abschnitte) -
Mig.erfahrung (Zuzugsjahrzehnt) - Alter (10er-Jahresgruppen)
- Geschlecht - Typ des priv. Haushalts (Lebensform)",09.05.2011 - 09.05.2011
2000S-5033,Personen: Migrationshintergrund (Ausgewählte Länder/Kontinente) - Aufenthaltsdauer - Alter (Marktforschungsrelevante Altersgruppen) - Familienstand (ausführlich) - Geschlecht,09.05.2011 - 09.05.2011
2000S-5034,Personen: Migrationshintergrund (Ausgewählte Länder) - Aufenthaltsdauer - Alter (Marktforschungsrelevante Altersgruppen) - Geschlecht - Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
3000G-1001,Gebäude: Art des Gebäudes,09.05.2011 - 09.05.2011
3000G-1002,Gebäude: Baujahr (Jahrzehnte),09.05.2011 - 09.05.2011
3000G-1003,Gebäude: Baujahr (Mikrozensus-Klassen),09.05.2011 - 09.05.2011
3000G-1004,Gebäude: Baujahr (Jahrzwanzigste),09.05.2011 - 09.05.2011
3000G-1005,Gebäude: Eigentumsform des Gebäudes,09.05.2011 - 09.05.2011
3000G-1006,Gebäude: Gebäudetyp (Bauweise),09.05.2011 - 09.05.2011
3000G-1007,Gebäude: Gebäudetyp (Größe),09.05.2011 - 09.05.2011
3000G-1008,Gebäude: Heizungsart,09.05.2011 - 09.05.2011
3000G-1009,Gebäude: Wohnungen im Gebäude,09.05.2011 - 09.05.2011
3000G-1010,Gebäude: Wohnungen im Gebäude (3 Klassen),09.05.2011 - 09.05.2011
3000G-2001,Gebäude: Art des Gebäudes - Baujahr/Eigentumsform/Gebäudetyp/Heizungsart/Wohnungen im Gebäude (3 Klassen),09.05.2011 - 09.05.2011
3000G-2002,"Gebäude: Art des Gebäudes/Baujahr
(Mikrozensus-Klassen)/Heizungsart - Gebäudetyp (Größe)",09.05.2011 - 09.05.2011
3000G-2003,"Gebäude: Baujahr (Jahrzwanzigste) -
Eigentumsform/Heizungsart/Wohnungen im Gebäude",09.05.2011 - 09.05.2011
3000G-2004,"Gebäude: Baujahr (Mikrozensus-Klassen) -
Eigentumsform/Gebäudetyp (Bauweise)/Heizungsart/Wohnungen
im Gebäude",09.05.2011 - 09.05.2011
3000G-2005,"Gebäude: Eigentumsform/Gebäudetyp (Bauweise)/Heizungsart -
Wohnungen im Gebäude",09.05.2011 - 09.05.2011
3000G-2006,Gebäude: Heizungsart - Wohnungen im Gebäude (3 Klassen),09.05.2011 - 09.05.2011
3000G-2007,Gebäude: Art des Gebäudes - Wohnungen im Gebäude,09.05.2011 - 09.05.2011
3000G-3001,"Gebäude: Baujahr (Jahrzwanzigste) - Heizungsart/Wohnungen im
Gebäude (3 Klassen) - Art des Gebäudes",09.05.2011 - 09.05.2011
3000G-3002,"Gebäude: Baujahr (Jahrzwanzigste) - Gebäudetyp (Bauweise) -
Wohnungen im Gebäude",09.05.2011 - 09.05.2011
3000G-3003,"Gebäude: Baujahr (Mikrozensus-Klassen) -
Eigentumsform/Gebäudetyp (Bauweise)/Heizungsart/Wohnungen im
Gebäude -  Art des Gebäudes",09.05.2011 - 09.05.2011
3000G-3004,"Gebäude: Baujahr (Mikrozensus-Klassen)/Heizungsart -
Gebäudetyp (Größe) - Art des Gebäudes",09.05.2011 - 09.05.2011
3000G-3005,"Gebäude: Eigentumsform/Gebäudetyp (Bauweise)/Heizungsart -
Wohnungen im Gebäude - Art des Gebäudes",09.05.2011 - 09.05.2011
3000G-4001,"Gebäude: Baujahr (Jahrzwanzigste) - Heizungsart - Wohnungen
im Gebäude (3 Klassen) - Art des Gebäudes",09.05.2011 - 09.05.2011
3000G-4002,"Gebäude: Baujahr (Mikrozensus-Klassen) - Gebäudetyp
(Bauweise) - Wohnungen im Gebäude - Art des Gebäudes",09.05.2011 - 09.05.2011
3000G-4003,"Gebäude: Baujahr (Mikrozensus-Klassen) - Gebäudetyp (Größe)
- Heizungsart - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-0001,Wohnungskennzahlen (Leerstands- und Eigentümerquote),09.05.2011 - 09.05.2011
4000W-1001,Wohnungen: Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-1002,Wohnungen: Baujahr (Jahrzehnte),09.05.2011 - 09.05.2011
4000W-1003,Wohnungen: Baujahr (Mikrozensus-Klassen),09.05.2011 - 09.05.2011
4000W-1004,Wohnungen: Baujahr (Jahrzwanzigste),09.05.2011 - 09.05.2011
4000W-1005,Wohnungen: Eigentumsform des Gebäudes,09.05.2011 - 09.05.2011
4000W-1006,Wohnungen: Gebäudetyp (Bauweise),09.05.2011 - 09.05.2011
4000W-1007,Wohnungen: Heizungsart,09.05.2011 - 09.05.2011
4000W-1008,Wohnungen: Wohnungen im Gebäude,09.05.2011 - 09.05.2011
4000W-1009,Wohnungen: Wohnungen im Gebäude (3 Klassen),09.05.2011 - 09.05.2011
4000W-1010,Wohnungen: Ausstattung der Wohnung,09.05.2011 - 09.05.2011
4000W-1011,Wohnungen: Eigentumsverhältnisse der Wohnung,09.05.2011 - 09.05.2011
4000W-1012,Wohnungen: Fläche der Wohnung (10 m²-Intervalle),09.05.2011 - 09.05.2011
4000W-1013,Wohnungen: Fläche der Wohnung (20 m²-Intervalle),09.05.2011 - 09.05.2011
4000W-1014,Wohnungen: Art der Wohnungsnutzung,09.05.2011 - 09.05.2011
4000W-1015,Wohnungen: Räume,09.05.2011 - 09.05.2011
4000W-1016,Wohnungen: Größe des privaten Haushalts,09.05.2011 - 09.05.2011
4000W-1017,Wohnungen: Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
4000W-2001,Wohnungen: Art der Wohnungsnutzung - Art des Gebäudes/Baujahr/Eigentumsform/Gebäudetyp/Wohnungen im Geb./Heizungsart/Ausstattung/Eigentumsverhältnisse/Fläche/Räume,09.05.2011 - 09.05.2011
4000W-2002,Wohnungen: Art der Wohnungsnutzung/Ausstattung der Wohnung/Art des Gebäudes/Baujahr (Mikrozensus-Klassen)/Räume/ Wohnungen im Gebäude - Fläche der Wohnung (10 m²-Intervalle),09.05.2011 - 09.05.2011
4000W-2003,"Wohnungen: Ausstattung der Wohnung/Eigentumsverhältnisse der
Wohnung/Fläche der Wohnung (20 m²-Intervalle)/Räume - Art
des Gebäudes/Baujahr (Mikrozensus-Klassen)",09.05.2011 - 09.05.2011
4000W-2004,Wohnungen: Ausstattung der Wohnung/Räume - Baujahr (Jahrzwanzigste),09.05.2011 - 09.05.2011
4000W-2006,"Wohnungen: Ausstattung der Wohnung - Fläche der Wohnung (20
m²-Intervalle)/Heizungsart/Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-2007,Wohnungen: Ausstattung der Wohnung - Räume,09.05.2011 - 09.05.2011
4000W-2008,Wohnungen: Baujahr (Mikrozensus-Klassen)/Eigentumsform des Gebäudes/Fläche der Wohnung (20 m²-Intervalle)/Räume - Wohnungen im Gebäude (3 Klassen),09.05.2011 - 09.05.2011
4000W-2009,"Wohnungen: Baujahr/Eigentumsform des
Gebäudes/Gebäudetyp/Heizungsart/Wohnungen im Gebäude - Art
des Gebäudes",09.05.2011 - 09.05.2011
4000W-2010,"Wohnungen: Fläche der Wohnung (20 m²-Intervalle) -
Räume/Wohnungen im Gebäude (3 Klassen)",09.05.2011 - 09.05.2011
4000W-2011,Wohnungen: Räume - Wohnungen im Gebäude (3 Klassen),09.05.2011 - 09.05.2011
4000W-2012,Wohnungen: Haushaltsgröße - Haushaltstyp,09.05.2011 - 09.05.2011
4000W-2013,"Wohnungen: Haushaltsgröße - Art der
Wohnungsnutzung/Ausstattung der Wohnung/Fläche/Räume",09.05.2011 - 09.05.2011
4000W-2014,Wohnungen: Haushaltstyp - Art der Wohnungsnutzung/Fläche (10m²-Intervalle),09.05.2011 - 09.05.2011
4000W-2015,Wohnungen: Haushaltsgröße/-typ - Baujahr (Jahrzehnte),09.05.2011 - 09.05.2011
4000W-2016,"Wohnungen: Haushaltsgröße/-typ - Art des Gebäudes/Wohnungen
im Gebäude",09.05.2011 - 09.05.2011
4000W-3001,Wohnungen: Art der Wohnungsnutzung - Ausstattung/Baujahr/Eigentumsform/Eigentumsverhältnisse/Fläche/Gebäudetyp/ Heizungsart/Räume/Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3002,"Wohnungen: Art der Wohnungsnutzung - Ausstattung der Wohnung
- Fläche der Wohnung/Heizungsart/Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-3003,"Wohnungen: Art der Wohnungsnutzung - Ausstattung der Wohnung
- Baujahr (Jahrzwanzigste)/Räume",09.05.2011 - 09.05.2011
4000W-3004,"Wohnungen: Art der Wohnungsnutzung/Ausstattung der Wohnung -
Baujahr (Jahrzwanzigste) - Art des Gebäudes/Räume",09.05.2011 - 09.05.2011
4000W-3005,Wohnungen: Art der Wohnungsnutzung - Baujahr (Mikrozensus-Klassen) - Fläche der Wohnung (10m² Intervalle)/Wohnungen im Gebäude,09.05.2011 - 09.05.2011
4000W-3006,"Wohnungen: Art der Wohnungsnutzung/Ausstattung der Wohnung -
Fläche der Wohnung (10 m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
4000W-3007,"Wohnungen: Art der Wohnungsnutzung - Fläche der Wohnung -
Räume/Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-3008,"Wohnungen: Art der Wohnungsnutzung - Eigentumsform des
Gebäudes/Räume - Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-3009,Wohnungen: Ausstattung der Wohnung - Fläche (20m²-Intervalle)/Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3010,"Wohnungen: Ausstattung der Wohnung - Fläche der Wohnung (10
m²-Intervalle) - Wohnungen im Gebäude",09.05.2011 - 09.05.2011
4000W-3011,Wohnungen: Ausstattung der Wohnung/Fläche der Wohnung (20m²-Intervalle)/Eigentumsverhältnisse/Räume - Baujahr (Mikrozensus-Klassen) - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3012,Wohnungen: Ausstattung der Wohnung/Baujahr (Mikrozensus-Klassen) - Räume - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3013,Wohnungen: Fläche der Wohnung (10 m²-Intervalle) - Baujahr (Mikrozensus-Klassen)/Räume - Art des Gebäudes/Wohnungen im Gebäude,09.05.2011 - 09.05.2011
4000W-3014,Wohnungen: Baujahr (Mikrozensus-Klassen)/Fläche/Räume - Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3015,"Wohnungen: Fläche der Wohnung (20 m²-Intervalle) - Wohnungen
im Gebäude (3 Klassen) - Art des Gebäudes/Räume",09.05.2011 - 09.05.2011
4000W-3016,Wohnungen: Räume - Fläche der Wohnung (20m²-Intervalle)/Wohnungen im Gebäude - Art des Gebäudes,09.05.2011 - 09.05.2011
4000W-3017,Wohnungen: Haushaltsgröße - Art der Wohnungsnutzung - Ausstattung der Wohnung/Fläche der Wohnung (20m²-Intervalle)/Räume,09.05.2011 - 09.05.2011
4000W-3018,"Wohnungen: Haushaltsgröße - Ausstattung der Wohnung/Räume -
Fläche der Wohnung (20 m²-Intervalle)",09.05.2011 - 09.05.2011
4000W-3019,"Wohnungen: Haushaltsgröße - Haushaltstyp - Art der
Wohnungsnutzung",09.05.2011 - 09.05.2011
