Code,Content,Time
63111-0006,"Ausstattung privater Haushalte (Laufende
Wirtschaftsrechnungen): Deutschland, Stichtag,
Gebrauchsgüter, Haushaltsgröße",01.01.2022 - 01.01.2022
63111-0010,"Ausstattung privater Haushalte (Laufende
Wirtschaftsrechnungen): Früheres Bundesgebiet/Neue Länder,
Stichtag, Gebrauchsgüter",01.01.2000 - 01.01.2022
63111-0011,"Ausstattung privater Haushalte (Laufende Wirtschaftsrechn.):
Früheres Bundesgebiet/Neue Länder,Stichtag (bis 01.01.2014),
Gebrauchsgüter, Haushaltstyp",01.01.2000 - 01.01.2014
63111-0012,"Ausstattung privater Haushalte (Laufende Wirtschaftsrechn.):
Früheres Bundesgebiet/Neue Länder,Stichtag (bis 01.01.2014),
Gebrauchsgüter, Haushaltsnettoeinkommensklassen",01.01.2000 - 01.01.2014
63111-0013,"Ausstattung privater Haushalte (Laufende Wirtschaftsrechn.):
Früheres Bundesgebiet/Neue Länder,Stichtag (bis 01.01.2014),
Gebrauchsgüter,Soziale Stellung des Haupteinkommensbeziehers",01.01.2000 - 01.01.2014
63111-0014,"Ausstattung privater Haushalte (Laufende Wirtschaftsrechn.):
Früheres Bundesgebiet/Neue Länder,Stichtag (bis 01.01.2014),
Gebrauchsgüter, Alter des Haupteinkommensbeziehers",01.01.2004 - 01.01.2014
63121-0001,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Deutschland, Jahre,
Haushaltsgröße",2000 - 2021
63121-0002,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Deutschland, Jahre,
Soziale Stellung des Haupteinkommensbeziehers",2014 - 2021
63121-0003,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Deutschland, Jahre,
Haushaltsnettoeinkommensklassen",2021 - 2021
63121-0004,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Deutschland, Jahre,
Haushaltstyp",2000 - 2021
63121-0005,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Früheres Bundesgebiet /
Neue Länder, Jahre",2000 - 2021
63121-0006,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Früheres Bundesgebiet /
Neue Länder, Jahre (bis 2012), Haushaltsgröße",2002 - 2012
63121-0007,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Fr.Bundesgebiet/N.Länder,
Jahre (bis 2012), Soz. Stellung des Haupteinkommensbeziehers",2000 - 2012
63121-0008,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Fr.Bundesgebiet/N.Länder,
Jahre (bis 2012), Haushaltsnettoeinkommensklassen",2002 - 2012
63121-0009,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte
(Laufende Wirtschaftsrechnungen): Früheres Bundesgebiet /
Neue Länder, Jahre (bis 2012), Haushaltstyp",2000 - 2012
63211-0001,"Ausstattungsgrad je 100 Haushalte (EVS): Deutschland,
Stichtag, Gebrauchsgüter",31.05.1962 - 01.01.2018
63211-0002,"Ausstattungsgrad je 100 Haushalte (EVS): Deutschland,
Stichtag, Gebrauchsgüter, Haushaltsgröße",31.05.1962 - 01.01.2018
63211-0003,"Ausstattungsbestand je 100 Haushalte (EVS): Deutschland,
Stichtag, Gebrauchsgüter",31.05.1962 - 01.01.2018
63211-0004,"Ausstattungsbestand je 100 Haushalte (EVS): Deutschland,
Stichtag, Gebrauchsgüter, Haushaltsgröße",31.05.1962 - 01.01.2018
63211-0005,"Ausstattungsgrad je 100 Haushalte (EVS):
Früheres Bundesgebiet/Neue Länder, Stichtag, Gebrauchsgüter",31.05.1962 - 01.01.2018
63211-0006,"Ausstattungsgrad je 100 Haushalte (EVS):
Früheres Bundesgebiet/Neue Länder, Stichtag, Gebrauchsgüter,
Haushaltsgröße",31.05.1962 - 01.01.2018
63211-0007,"Ausstattungsbestand je 100 Haushalte (EVS):
Früheres Bundesgebiet/Neue Länder, Stichtag, Gebrauchsgüter",31.05.1962 - 01.01.2018
63211-0008,"Ausstattungsbestand je 100 Haushalte (EVS):
Früheres Bundesgebiet/Neue Länder, Stichtag, Gebrauchsgüter,
Haushaltsgröße",31.05.1962 - 01.01.2018
63221-0001,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte (EVS): Deutschland, Jahre, Haushaltsgröße",2003 - 2018
63221-0002,"Konsumausgaben privater Haushalte (EVS): Deutschland, Jahre, Verwendungszwecke, Haushaltsgröße",2003 - 2018
63221-0003,"Einkommen und Einnahmen sowie Ausgaben privater Haushalte (EVS): Früheres Bundesgebiet / Neue Länder, Jahre, Haushaltsgröße",2003 - 2018
63221-0004,"Konsumausgaben privater Haushalte (EVS): Früheres Bundesgebiet / Neue Länder, Jahre, Verwendungszwecke, Haushaltsgröße",2003 - 2018
63231-0001,"Konsumausgaben privater Haushalte für Nahrungsmittel, Getränke und Tabakwaren (EVS): Deutschland, Jahre, Verwendungszwecke, Haushaltsgröße",2003 - 2018
63231-0002,"Konsumausgaben privater Haushalte für Nahrungsmittel,
Getränke und Tabakwaren (EVS): Früheres Bundesgebiet / Neue
Länder, Jahre, Verwendungszwecke, Haushaltsgröße",2003 - 2018
63511-0001,"Beratene Personen, Durchschnittliche Schulden: Deutschland,
Jahre, Sozioökonomische Merkmale",2015 - 2022
63511-0002,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Erwerbssituation,
Sozioökonomische Merkmale",2015 - 2022
63511-0003,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Berufsausbildung,
Sozioökonomische Merkmale",2015 - 2022
63511-0004,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Hauptauslöser der
Überschuldung, Sozioökonomische Merkmale",2015 - 2022
63511-0005,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Schuldenart, Sozioökonomische
Merkmale",2015 - 2022
63511-0006,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Zahl der Gläubiger,
Sozioökonomische Merkmale",2015 - 2022
63511-0007,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Höhe der Forderungen,
Sozioökonomische Merkmale",2015 - 2022
63511-0008,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Gläubigerarten,
Sozioökonomische Merkmale",2015 - 2022
63511-0009,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Monatliches Nettoeinkommen der
beratenen Person, Sozioökonomische Merkmale",2015 - 2022
63511-0010,"Beratene Personen (Anteilswerte), Durchschnittliche
Schulden: Deutschland, Jahre, Monatliches
Haushaltsnettoeinkommen, Sozioökonomische Merkmale",2015 - 2022
63511-0011,"Durchschnittliche monatliche Einkünfte je beratene Person:
Deutschland, Jahre, Einkunftsarten, Sozioökonomische
Merkmale",2015 - 2022
63511-0012,"Durchschnittliche monatliche Haushaltsausgaben:
Deutschland, Jahre, Ausgewählte Haushaltsausgaben,
Sozioökonomische Merkmale",2015 - 2022
63511-0013,"Nicht abgeschlossene Fälle: Deutschland, Jahre,
Sozioökonomische Merkmale",2015 - 2022
63511-0014,"Nicht abgeschlossene Fälle (Anteilswerte): Deutschland,
Jahre, Stand der Beratung, Sozioökonomische Merkmale",2015 - 2022
63511-0015,"Beendete Verfahren: Deutschland, Jahre, Sozioökonomische
Merkmale",2015 - 2022
63511-0016,"Beendete Verfahren (Anteilswerte): Deutschland, Jahre,
Beendigungsgründe der Schuldnerberatung, Sozioökonomische
Merkmale",2015 - 2022
71141-0001,"Rechnungsergebnisse des öffentlichen Gesamthaushalts
(Ausgaben): Deutschland, Jahre, Körperschaftsgruppen,
Ausgabearten",1992 - 2011
71141-0002,"Rechnungsergebnisse des öffentlichen Gesamthaushalts
(Einnahmen): Deutschland, Jahre, Körperschaftsgruppen,
Einnahmearten",1992 - 2011
71141-0003,"Rechnungsergebnisse des öffentlichen Gesamthaushalts
(Finanzierungssaldo, Besondere Finanzierungsvorgänge):
Deutschland, Jahre, Körperschaftsgruppen",1992 - 2011
71141-0004,"Rechnungsergebnisse des öffentlichen Gesamthaushalts
(Nettoausgaben, Personalausgaben, Baumaßnahmen):
Deutschland, Jahre, Körperschaftsgruppen, Aufgabenbereiche",1992 - 2011
71141-0005,"Investitionsausgaben der öffentlichen Haushalte:
Deutschland, Jahre, Körperschaftsgruppen, Art der
Investitionsausgaben",1984 - 2011
71141-0006,"Investitionsausgaben der öffentlichen Haushalte:
Bundesländer, Jahre, Körperschaftsgruppen, Art der
Investitionsausgaben",1984 - 2011
71211-0001,"Steuereinnahmen: Deutschland, Jahre, Steuerarten vor der
Steuerverteilung",1999 - 2022
71211-0002,"Steuereinnahmen: Deutschland, Jahre, Steuerarten nach der
Steuerverteilung",1999 - 2022
71211-0003,"Steuereinnahmen: Deutschland, Quartale, Steuerarten vor der
Steuerverteilung",1. Quartal 1999 - 2. Quartal 2023
71211-0004,"Steuereinnahmen: Deutschland, Quartale, Steuerarten nach der
Steuerverteilung",1. Quartal 1999 - 2. Quartal 2023
71211-0005,"Steuereinnahmen: Deutschland, Monate, Steuerarten vor der
Steuerverteilung",Januar 1999 - September 2023
71211-0006,"Steuereinnahmen: Deutschland, Monate, Steuerarten nach der
Steuerverteilung",Januar 1999 - September 2023
71211-0101,"Steuereinnahmen: Bundesländer, Jahre, Steuerarten vor der
Steuerverteilung",2021 - 2022
71211-0102,"Steuereinnahmen: Bundesländer, Jahre, Steuerarten nach der
Steuerverteilung",2021 - 2022
71211-0103,"Steuereinnahmen: Bundesländer, Quartale, Steuerarten vor der
Steuerverteilung",1. Quartal 1999 - 2. Quartal 2023
71211-0104,"Steuereinnahmen: Bundesländer, Quartale, Steuerarten nach der Steuerverteilung",1. Quartal 2021 - 2. Quartal 2023
71231-0001,"Realsteuern, Gewerbesteuerumlage, Gemeindeanteil an der
Einkommensteuer, Gemeindeanteil an der Umsatzsteuer,
Gemeindliche Steuerkraft: Deutschland, Jahre",2000 - 2022
71231-0002,"Durchschnittshebesätze der Realsteuern: Deutschland,
Jahre, Realsteuerart",1999 - 2022
71231-0003,"Realsteuerkraft: Deutschland, Jahre, Realsteuerart",1999 - 2022
71231-0010,"Realsteuern, Gewerbesteuerumlage, Gemeindeanteil an der
Einkommensteuer, Gemeindeanteil an der Umsatzsteuer,
Gemeindliche Steuerkraft: Bundesländer, Jahre",2000 - 2022
71231-0011,"Durchschnittshebesätze der Realsteuern: Bundesländer,
Jahre, Realsteuerart",1999 - 2022
71231-0012,"Realsteuerkraft: Bundesländer, Jahre, Realsteuerart",1999 - 2022
71311-0001,"Schulden beim nicht-öffentlichen Bereich: Deutschland,
Stichtag zum Quartalsende, Ebenen des öffentlichen
Gesamthaushalts, Haushalte, Schuldenarten",31.03.2016 - 30.06.2023
71311-0002,"Schulden beim nicht-öffentlichen Bereich je Einwohner: Deutschland, Stichtag zum Quartalsende, Ebenen des öffentlichen Gesamthaushalts, Haushalte, Schuldenarten",31.03.2016 - 30.06.2023
71311-0003,"Schulden beim nicht-öffentlichen Bereich: Bundesländer,
Stichtag zum Quartalsende, Ebenen des öffentlichen
Gesamthaushalts, Haushalte, Schuldenarten",31.03.2016 - 30.06.2023
71311-0004,"Schulden beim nicht-öffentlichen Bereich je Einwohner:
Bundesländer, Stichtag zum Quartalsende",31.03.2016 - 30.06.2023
71311-0005,"Schulden beim nicht-öffentlichen Bereich je Einwohner:
Bundesländer, Stichtag zum Quartalsende, Schuldenarten",31.03.2016 - 30.06.2023
71321-0001,"Schulden der öffentlichen Gesamthaushalte: Deutschland,
Stichtag (31.12.1992-31.12.2005), Körperschaftsgruppen,
Schuldenarten",31.12.1992 - 31.12.2005
71321-0002,"Schulden der öffentlichen Gesamthaushalte: Bundesländer,
Stichtag (31.12.1992-31.12.2005), Körperschaftsgruppen,
Schuldenarten",31.12.1992 - 31.12.2005
71321-0003,"Schulden der öffentlichen Gesamthaushalte: Deutschland,
Stichtag (31.12.2006-31.12.2009), Körperschaftsgruppen,
Haushalte, Schuldenarten",31.12.2006 - 31.12.2009
71321-0004,"Schulden der öffentlichen Gesamthaushalte: Bundesländer,
Stichtag (31.12.2006-31.12.2009), Körperschaftsgruppen,
Haushalte, Schuldenarten",31.12.2006 - 31.12.2009
71321-0005,"Schulden beim nicht-öffentlichen Bereich: Deutschland,
Stichtag (ab 31.12.2010), Ebenen des öffentlichen
Gesamthaushalts, Haushalte, Schuldenarten",31.12.2010 - 31.12.2022
71321-0006,"Schulden beim nicht-öffentlichen Bereich: Bundesländer,
Stichtag (ab 31.12.2010), Ebenen des öffentlichen
Gesamthaushalts, Haushalte, Schuldenarten",31.12.2010 - 31.12.2022
71321-0007,"Schulden beim nicht-öffentlichen Bereich je Einwohner:
Bundesländer, Stichtag (ab 31.12.2010)",31.12.2010 - 31.12.2022
71329-0001,"Schulden beim nicht-öffentlichen Bereich: Deutschland,
Stichtag, Ebenen des öffentlichen Bereichs, Schuldenarten",31.12.2017 - 31.12.2022
71329-0002,"Schulden beim nicht-öffentlichen Bereich: Bundesländer,
Stichtag, Ebenen des öffentlichen Bereichs, Schuldenarten",31.12.2017 - 31.12.2022
71411-0001,"Finanzvermögen des öffentlichen Gesamthaushalts:
Deutschland, Stichtag, Ebenen des öffentlichen
Gesamthaushalts, Haushalte, Art des Finanzvermögens",31.12.2010 - 31.12.2022
71411-0002,"Finanzvermögen des öffentlichen Gesamthaushalts:
Bundesländer, Stichtag, Ebenen des öffentlichen
Gesamthaushalts, Haushalte, Art des Finanzvermögens",31.12.2010 - 31.12.2022
71411-0003,"Finanzvermögen des öffentlichen Gesamthaushalts je
Einwohner: Bundesländer, Stichtag",31.12.2010 - 31.12.2022
71811-0001,"Öffentliche Fonds, Einrichtungen und Unternehmen (FEU):
Deutschland, Jahre, Ebenen des öffentlichen Bereichs,
Wirtschaftsabschnitte",2008 - 2021
71811-0002,"Öffentliche Fonds, Einrichtungen und Unternehmen (FEU):
Deutschland, Jahre, Ebenen des öffentlichen Bereichs,
Aufgabenbereiche",2014 - 2021
71811-0003,"Öffentliche Fonds, Einrichtungen und Unternehmen (FEU):
Deutschland, Jahre, Ebenen des öffentlichen Bereichs,
Rechtsform",2008 - 2021
71811-0004,"Gewinn- und Verlustrechnung (FEU): Deutschland, Jahre,
Ebenen des öffentlichen Bereichs, Wirtschaftsabschnitte",2008 - 2021
71811-0005,"Gewinn- und Verlustrechnung (FEU): Deutschland, Jahre,
Ebenen des öffentlichen Bereichs, Aufgabenbereiche",2014 - 2021
71811-0006,"Gewinn- und Verlustrechnung (FEU): Deutschland, Jahre,
Ebenen des öffentlichen Bereichs, Rechtsform",2008 - 2021
71811-0007,"Bilanz (FEU): Deutschland, Jahre, Ebenen des öffentlichen
Bereichs, Wirtschaftsabschnitte",2008 - 2021
71811-0008,"Bilanz (FEU): Deutschland, Jahre, Ebenen des öffentlichen
Bereichs, Aufgabenbereiche",2014 - 2021
71811-0009,"Bilanz (FEU): Deutschland, Jahre, Ebenen des öffentlichen
Bereichs, Rechtsform",2008 - 2021
71811-0010,"Zugang an Anlagevermögen (Investitionen) (FEU): Deutschland,
Jahre, Ebenen des öffentlichen Bereichs, Art des Zugangs an
Anlagevermögen, Wirtschaftsabschnitte",2008 - 2021
71811-0011,"Erhaltene öff. Zuweis.u.Zuschüsse (FEU): Deutschland, Jahre,
Ebenen des öff. Bereichs, Geber der Zuweis. u. Zuschüsse,
Art der Zuweis. u. Zuschüsse, Wirtschaftsabschnitte",2017 - 2021
71811-0020,"Öffentliche Fonds, Einrichtungen und Unternehmen (FEU):
Bundesländer, Jahre, Ebenen des öffentlichen Bereichs,
Wirtschaftsabschnitte",2008 - 2021
71811-0021,"Öffentliche Fonds, Einrichtungen und Unternehmen (FEU):
Bundesländer, Jahre, Ebenen des öffentlichen Bereichs,
Aufgabenbereiche",2014 - 2021
71811-0022,"Öffentliche Fonds, Einrichtungen und Unternehmen (FEU):
Bundesländer, Jahre, Ebenen des öffentlichen Bereichs,
Rechtsform",2008 - 2021
71811-0023,"Gewinn- und Verlustrechnung (FEU): Bundesländer, Jahre,
Ebenen des öffentlichen Bereichs, Wirtschaftsabschnitte",2008 - 2021
71811-0024,"Gewinn- und Verlustrechnung (FEU): Bundesländer, Jahre,
Ebenen des öffentlichen Bereichs, Aufgabenbereiche",2014 - 2021
71811-0025,"Gewinn- und Verlustrechnung (FEU): Bundesländer, Jahre,
Ebenen des öffentlichen Bereichs, Rechtsform",2008 - 2021
71811-0026,"Bilanz (FEU): Bundesländer, Jahre, Ebenen des öffentlichen
Bereichs, Wirtschaftsabschnitte",2008 - 2021
71811-0027,"Bilanz (FEU): Bundesländer, Jahre, Ebenen des öffentlichen
Bereichs, Aufgabenbereiche",2014 - 2021
71811-0028,"Bilanz (FEU): Bundesländer, Jahre, Ebenen des öffentlichen
Bereichs, Rechtsform",2008 - 2021
71811-0029,"Zugang an Anlagevermögen (Investitionen) (FEU):
Bundesländer, Jahre, Ebenen des öffentlichen Bereichs, Art
des Zugangs an Anlagevermögen, Wirtschaftsabschnitte",2008 - 2021
71811-0030,"Erhaltene öff. Zuweis.u.Zuschüsse(FEU): Bundesländer, Jahre,
Ebenen des öff. Bereichs, Geber der Zuweis. u. Zuschüsse,
Art der Zuweis. u. Zuschüsse, Wirtschaftsabschnitte",2017 - 2021
73111-0001,"Lohn- und Einkommensteuerpflichtige, Gesamtbetrag der
Einkünfte, Einkommen, Zu versteuerndes Einkommen,
Festgesetzte Einkommensteuer: Deutschland, Jahre",1989 - 2019
73111-0002,"Lohn- und Einkommensteuerpflichtige, Positive Einkünfte:
Deutschland, Jahre, Einkunftsarten",1989 - 2019
73111-0010,"Lohn- und Einkommensteuerpflichtige, Zuwendungen:
Deutschland, Jahre, Art der Zuwendungen,
Grund-/Splittingtabelle, Größenklassen der Einkünfte",2007 - 2019
73111-0011,"Unbeschränkt Lohn- und Einkommensteuerpflichtige, außergew.
Belastungen: Deutschland, Jahre, Art der außergew. Belast.,
Grund-/Splittingtabelle, Größenklassen der Einkünfte",2007 - 2019
73111-0020,"Betriebe, Einkünfte (Einnahmenüberschussrechnung): Deutschland, Jahre, Einkunftsarten, Gewinnermittlung",2013 - 2019
73121-0001,"Einkünfte der Personengesellschaften und Gemeinschaften:
Deutschland, Jahre, Einkunftsarten, Gewinn- und Verlustfälle",1995 - 2018
73121-0002,"Positive und negative Einkünfte der Personengesellschaften
und Gemeinschaften: Deutschland, Jahre, Einkunftsarten,
Gewinn- und Verlustfälle",2007 - 2018
73121-0003,"Einkünfte der Personengesellschaften und Gemeinschaften:
Bundesländer, Jahre, Gewinn- und Verlustfälle",2008 - 2018
73141-0001,"Rentenempfänger, Rentenleistungen, Steuerpflichtiger Teil der Rentenleistungen, Durchschnittlicher Besteuerungsanteil der Rentenleistungen: Deutschland, Jahre",2015 - 2022
73141-0002,"Rentenempfänger, Rentenleistungen: Deutschland, Jahre,
Besteuerungsansatz, Größenklassen der Rentenleistungen",2015 - 2022
73151-0001,"Lohnsteueranmeldungen der Arbeitgeber: Deutschland, Jahre,
Betriebsgrößenklassen",2018 - 2022
73151-0002,"Arbeitgeber, Arbeitnehmer (BAV-Förderbetrag): Deutschland,
Jahre, Betriebsgrößenklassen",2018 - 2022
73151-0003,"Lohnsteueranmeldungen der Arbeitgeber: Bundesländer, Jahre,
Betriebsgrößenklassen",2018 - 2022
73151-0004,"Arbeitgeber, Arbeitnehmer (BAV-Förderbetrag): Bundesländer,
Jahre, Betriebsgrößenklassen",2018 - 2022
73211-0001,"Körperschaftsteuerpflichtige, Gesamtbetrag der Einkünfte,
Körperschaftsteuer: Deutschland, Jahre, Rechtsformen,
Gewinnfälle und Verlustfälle",1961 - 2018
73211-0002,"Verbleibender Verlustabzug der
Körperschaftsteuerpflichtigen: Deutschland, Jahre,
Gewinnfälle und Verlustfälle",1992 - 2018
73211-0003,"Körperschaftsteuerpflichtige, Gesamtbetrag der Einkünfte,
Zu versteuerndes Einkommen, Festgesetzte Körperschaftsteuer:
Deutschland, Jahre, Wirtschaftszweige, Gewinn-u.Verlustfälle",2010 - 2018
73311-0001,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Voranmeldungen): Deutschland, Jahre",2002 - 2021
73311-0002,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Voranmeldungen): Deutschland, Jahre, Wirtschaftszweige
(WZ2008 1-5-Steller Hierarchie)",2009 - 2021
73311-0003,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Voranmeldungen): Deutschland, Jahre (bis 2008),
Wirtschaftszweige (WZ2003 1-2-Steller Hierarchie)",2002 - 2008
73311-0004,"Umsatzsteuerpflichtige, Steuerbarer Umsatz (Voranmeldungen):
Deutschland, Jahre, Größenklassen der Lieferungen und
Leistungen, Wirtschaftszweige (WZ2008 1-5-Steller Hier.)",2020 - 2021
73311-0005,"Umsatzsteuerpflichtige, Steuerbarer Umsatz (Voranmeldungen):
Deutschland, Jahre, Rechtsformen, Wirtschaftszweige (WZ2008
1-5-Steller Hierarchie)",2020 - 2021
73311-0010,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Voranmeldungen): Bundesländer, Jahre",2002 - 2021
73311-0011,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Voranmeldungen): Bundesländer, Jahre, Wirtschaftszweige
(WZ2008 1-5-Steller Hierarchie)",2014 - 2021
73311-0012,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Voranmeldungen): Bundesländer, Jahre (bis 2008),
Wirtschaftszweige (WZ2003 1-2-Steller Hierarchie)",2002 - 2008
73321-0001,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Veranlagungen): Deutschland, Jahre",2006 - 2019
73321-0002,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Veranlagungen): Deutschland, Jahre, Wirtschaftszweige
(WZ2008 1-5-Steller Hierarchie)",2009 - 2019
73321-0003,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Veranlagungen): Deutschland, Jahre (bis 2008),
Wirtschaftszweige (WZ2003 1-2-Steller Hierarchie)",2006 - 2008
73321-0004,"Umsatzsteuerpflichtige, Steuerbarer Umsatz (Veranlagungen):
Deutschland, Jahre, Größenklassen der Lieferungen und
Leistungen, Wirtschaftszweige (WZ2008 1-5-Steller Hier.)",2009 - 2019
73321-0010,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Veranlagungen): Bundesländer, Jahre",2006 - 2019
73321-0011,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Veranlagungen): Bundesländer, Jahre, Wirtschaftszweige
(WZ2008 1-5-Steller Hierarchie)",2009 - 2019
73321-0012,"Umsatzsteuerpflichtige, Steuerbarer Umsatz, Umsatzsteuer
(Veranlagungen): Bundesländer, Jahre (bis 2008),
Wirtschaftszweige (WZ2003 1-2-Steller Hierarchie)",2006 - 2008
73411-0001,"Versteuerung von Tabakwaren (Zigaretten,
Zigarren/Zigarillos, Feinschnitt, Pfeifentabak):
Deutschland, Jahre, Steuerzeichen",1991 - 2022
73411-0002,"Versteuerung von Tabakwaren (Wasserpfeifentabak, Erhitzter
Tabak, Substitute): Deutschland, Jahre, Steuerzeichen",1991 - 2022
73411-0003,"Versteuerung von Tabakwaren (Zigaretten,
Zigarren/Zigarillos, Feinschnitt, Pfeifentabak):
Deutschland, Quartale, Steuerzeichen",1. Quartal 1991 - 3. Quartal 2023
73411-0004,"Versteuerung von Tabakwaren (Wasserpfeifentabak, Erhitzter
Tabak, Substitute): Deutschland, Quartale, Steuerzeichen",1. Quartal 1991 - 3. Quartal 2023
73421-0001,"Absatz von Bier, betriebene Braustätten, Verbrauch von Bier:
Deutschland, Jahre",1993 - 2022
73421-0002,"Absatz von Bier: Deutschland, Monate",Januar 1993 - September 2023
73423-0001,"Absatz, Verbrauch und Hersteller von Schaumwein:
Deutschland, Jahre",1991 - 2022
73431-0001,"Versteuerte Energieerzeugnisse: Deutschland, Jahre",2007 - 2022
73432-0001,"Versteuerter Strom: Deutschland, Jahre",2012 - 2021
73441-0001,"Brennereien, Verbrauch von Alkohol: Deutschland, Jahre",1991 - 2022
73511-0001,"Steuerpflichtige Gewerbebetriebe, Gewinn, Verlust,
Abgerundeter Gewerbeertrag, Freibetrag, Positiver
Steuermessbetrag: Deutschland, Jahre",1998 - 2018
73511-0002,"Steuerpflichtige Gewerbebetriebe, Gewinn, Verlust,
Abgerundeter Gewerbeertrag, Freibetrag, Positiver
Steuermessbetrag: Deutschland, Jahre, Wirtschaftsabschnitte",2010 - 2018
73511-0003,"Steuerpflichtige Gewerbebetriebe, Positiver
Steuermessbetrag, Abgerundeter Gewerbeertrag: Deutschland,
Jahre, Rechtsformgruppen, Gewerbeertragsgrößenklassen",2010 - 2018
73511-0010,"Steuerpflichtige Gewerbebetriebe mit positivem
Steuermessbetrag / Betriebsstätten mit positivem
Zerlegungsanteil: Bundesländer, Jahre",2010 - 2018
73511-0011,"Steuerpflichtige Gewerbebetriebe, Positiver
Steuermessbetrag, Abgerundeter Gewerbeertrag: Bundesländer,
Jahre, Rechtsformgruppen, Gewerbeertragsgrößenklassen",2010 - 2018
73611-0001,"Unbeschränkt steuerpflichtiger Erwerb, festgesetzte Steuer:
Deutschland, Jahre, Steuerklassen, Art des Erwerbs,
Größenklassen des steuerpflichtigen Erwerbs",2002 - 2022
73611-0002,"Unbeschränkt steuerpflichtiger Erwerb, festgesetzte Steuer: Deutschland, Jahre, Art des Erwerbs, Größenklassen der Erwerbe vor Abzug",2002 - 2022
73991-0001,"Luftverkehrsunternehmen, Steuerliche Beauftragte, Beförderte
Fluggäste, Luftverkehrsteuer: Deutschland, Jahre",2011 - 2022
73991-0002,"Beförderte Fluggäste, Luftverkehrsteuer: Deutschland, Jahre,
Distanzklassen",2011 - 2022
74111-0001,"Beschäftigte im öffentlichen Dienst: Deutschland, Stichtag,
Beschäftigungsbereich",30.06.2000 - 30.06.2022
74111-0002,"Beschäftigte im öffentlichen Dienst: Deutschland, Stichtag,
Beschäftigungsbereich, Dienstverhältnis,
Beschäftigungsumfang",30.06.2000 - 30.06.2022
74111-0010,"Beschäftigte in den Kernhaushalten des Bundes und der Länder im Aufgabenbereich Polizei: Deutschland, Stichtag, Beschäftigungsbereich, Dienstverhältnis, Geschlecht",30.06.2012 - 30.06.2021
74111-0011,"Beschäftigte in den Kernhaushalten der Länder im Aufgabenbereich Polizei: Bundesländer, Stichtag, Dienstverhältnis, Geschlecht",30.06.2012 - 30.06.2021
74211-0001,"Versorgungsempfänger: Deutschland, Stichtag,
Körperschaftsebenen",01.01.2012 - 01.01.2022
74211-0002,"Versorgungsempfänger: Deutschland, Stichtag,
Körperschaftsebenen, Art der Versorgung, Besoldungsgruppe,
Geschlecht",01.01.2012 - 01.01.2022
74211-0003,"Versorgungszugänge der Empfänger von Ruhegehalt:
Deutschland, Jahre, Körperschaftsebenen",2012 - 2021
74211-0004,"Versorgungszugänge der Empfänger von Ruhegehalt:
Deutschland, Jahre, Körperschaftsebenen, Besoldungsgruppe,
Grund für den Eintritt des Versorgungsfalls, Geschlecht",2012 - 2021
