Code,Content,State,Time,LatestUpdate,Information
73211B3003,"Körperschaftsteuerstatistik, Körperschaftsteuerpflichtige, Gesamtbetrag der Einkünfte, Zu versteuerndes Einkommen, Festgesetzte Körperschaftsteuer positiv, Festgesetzte Körperschaftsteuer negativ, Deutschland insgesamt, WZ1993 (Abschnitte): Körperschaftsteuerstatistik, Gewinnfälle und Verlustfälle, Jahr",vollständig mit Werten,1998-2001,11.04.2013 10:28:58h,false
73211B3004,"Körperschaftsteuerstatistik, Körperschaftsteuerpflichtige, Gesamtbetrag der Einkünfte, Zu versteuerndes Einkommen, Festgesetzte Körperschaftsteuer positiv, Festgesetzte Körperschaftsteuer negativ, Deutschland insgesamt, WZ2003 (Abschnitte): Körperschaftsteuerstatistik, Gewinnfälle und Verlustfälle, Jahr",vollständig mit Werten,2004-2007,21.07.2015 09:59:56h,false
73211BJ001,"Körperschaftsteuerstatistik, Körperschaftsteuerpflichtige, Gesamtbetrag der Einkünfte, Körperschaftsteuer, Deutschland insgesamt, Rechtsformen, Gewinnfälle und Verlustfälle, Jahr",vollständig mit Werten,1961-2018,10.01.2023 11:49:16h,false
73211BJ002,"Körperschaftsteuerstatistik, Steuerpflichtige mit verbl. VA zum 31.12. des VJ, Verbleibender Verlustabzug zum 31.12. des VJ, Steuerpflichtige mit verbl. VA zum 31.12. des BJ, Verbleibender Verlustabzug zum 31.12. des BJ, Deutschland insgesamt, Gewinnfälle und Verlustfälle, Jahr",vollständig mit Werten,1992-2018,10.01.2023 11:49:13h,false
73211BJ005,"Körperschaftsteuerstatistik, Körperschaftsteuerpflichtige, Gesamtbetrag der Einkünfte, Zu versteuerndes Einkommen, Festgesetzte Körperschaftsteuer positiv, Festgesetzte Körperschaftsteuer negativ, Deutschland insgesamt, WZ2008 (Abschnitte): Körperschaftsteuerstatistik, Gewinnfälle und Verlustfälle, Jahr",vollständig mit Werten,2010-2018,10.01.2023 11:49:19h,false
73311BJ001,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, WZ2003 (Abschnitte), Deutschland insgesamt, Jahr",vollständig mit Werten,2002-2008,12.03.2010 14:06:10h,false
73311BJ002,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, WZ2003 (Unterabschnitte): Steuerstatistiken, Deutschland insgesamt, Jahr",vollständig mit Werten,2002-2008,12.03.2010 14:06:02h,false
73311BJ003,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, WZ2003 (2-Steller): Steuerstatistiken, Deutschland insgesamt, Jahr",vollständig mit Werten,2002-2008,12.03.2010 14:06:08h,false
73311BJ004,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Deutschland insgesamt, Jahr",vollständig mit Werten,2002-2021,24.03.2023 11:03:08h,false
73311BJ005,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Deutschland insgesamt, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:03:41h,false
73311BJ006,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:03:29h,false
73311BJ007,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:03:25h,false
73311BJ008,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:03:37h,false
73311BJ009,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:03:18h,false
73311BJ010,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2013-2019,30.06.2021 14:50:14h,false
73311BJ011,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (Abschnitte), Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2013-2019,30.06.2021 14:50:06h,false
73311BJ012,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2013-2019,30.06.2021 14:50:12h,false
73311BJ013,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2013-2019,30.06.2021 14:50:10h,false
73311BJ014,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2013-2019,30.06.2021 14:50:30h,false
73311BJ015,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2013-2019,30.06.2021 14:50:22h,false
73311BJ016,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, Rechtsformen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:03:44h,false
73311BJ017,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (Abschnitte), Rechtsformen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:12h,false
73311BJ018,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Rechtsformen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:09h,false
73311BJ019,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Rechtsformen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:21h,false
73311BJ020,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Rechtsformen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:05:05h,false
73311BJ021,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Rechtsformen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:51h,false
73311BJ022,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, Größenklassen der Lieferungen und Leistungen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:24h,false
73311BJ023,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (Abschnitte), Größenklassen der Lieferungen und Leistungen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:34h,false
73311BJ024,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Größenklassen der Lieferungen und Leistungen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:04:30h,false
73311BJ025,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Größenklassen der Lieferungen und Leistungen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:05:16h,false
73311BJ026,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Größenklassen der Lieferungen und Leistungen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:06:27h,false
73311BJ027,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Größenklassen der Lieferungen und Leistungen, Jahr",vollständig mit Werten,2020-2021,24.03.2023 11:06:54h,false
73311LJ001,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, WZ2003 (Abschnitte), Bundesländer, Jahr",vollständig mit Werten,2002-2008,12.03.2010 14:06:04h,false
73311LJ002,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, WZ2003 (Unterabschnitte): Steuerstatistiken, Bundesländer, Jahr",vollständig mit Werten,2002-2008,12.03.2010 14:06:07h,false
73311LJ003,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, WZ2003 (2-Steller): Steuerstatistiken, Bundesländer, Jahr",vollständig mit Werten,2002-2008,12.03.2010 14:06:01h,false
73311LJ004,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Bundesländer, Jahr",vollständig mit Werten,2002-2021,24.03.2023 11:10:19h,false
73311LJ005,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Bundesländer, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:10:02h,false
73311LJ006,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Bundesländer, WZ2008 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2021,24.03.2023 11:10:16h,false
73311LJ007,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Bundesländer, WZ2008 (3-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2014-2021,24.03.2023 11:09:56h,false
73311LJ008,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Bundesländer, WZ2008 (4-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2014-2021,24.03.2023 11:08:00h,false
73311LJ009,"Umsatzsteuerstatistik (Voranmeldungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Umsatzsteuervorauszahlung, Bundesländer, WZ2008 (5-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2014-2021,24.03.2023 11:09:25h,false
73321BJ001,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2003 (Abschnitte), Jahr",vollständig mit Werten,2006-2008,04.12.2015 15:06:32h,false
73321BJ002,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2003 (Unterabschnitte): Steuerstatistiken, Jahr",vollständig mit Werten,2006-2008,04.12.2015 15:06:29h,false
73321BJ003,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2003 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2006-2008,04.12.2015 15:06:26h,false
73321BJ004,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, Jahr",vollständig mit Werten,2006-2019,15.09.2023 12:29:09h,false
73321BJ005,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:29:00h,false
73321BJ006,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:28:34h,false
73321BJ007,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:29:06h,false
73321BJ008,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:28:45h,false
73321BJ009,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz, Steuerbarer Umsatz: Lieferungen und Leistungen, Steuerbarer Umsatz: innergemeinschaftliche Erwerbe, Umsatzsteuer vor Abzug der Vorsteuer, Umsatzsteuer für Lieferungen und Leistungen, Abziehbare Vorsteuer, Verbleibende Umsatzsteuer / Überschuss, Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,15.09.2023 12:28:56h,false
73321BJ010,"Umsatzsteuerstatistik (Veranlagungen), Steuerpflichtige Lieferungen und Leistungen, Steuerpflichtige LuL zu vollem Steuersatz, Steuerpflichtige LuL zu ermäßigtem Steuersatz, Steuerfreie Lieferungen und Leistungen, Steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL m. Vorsteuerabzug f.innergem.Lief., Sonstige steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL ohne Vorsteuerabzug, Steuerpfl. Umsätze §13b UStG v.Leistungserbr. gem., Innergem. Erwerbe zum vollen Steuersatz, Innergem. Erwerbe zum ermäßigten Steuersatz, Umsatzsteuer für innergemeinschaftliche Erwerbe, Steuer aus Umsätzen §13b UStG v.Leistungsempf.gem., Deutschland insgesamt, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:19h,false
73321BJ011,"Umsatzsteuerstatistik (Veranlagungen), Steuerpflichtige Lieferungen und Leistungen, Steuerpflichtige LuL zu vollem Steuersatz, Steuerpflichtige LuL zu ermäßigtem Steuersatz, Steuerfreie Lieferungen und Leistungen, Steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL m. Vorsteuerabzug f.innergem.Lief., Sonstige steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL ohne Vorsteuerabzug, Steuerpfl. Umsätze §13b UStG v.Leistungserbr. gem., Innergem. Erwerbe zum vollen Steuersatz, Innergem. Erwerbe zum ermäßigten Steuersatz, Umsatzsteuer für innergemeinschaftliche Erwerbe, Steuer aus Umsätzen §13b UStG v.Leistungsempf.gem., Deutschland insgesamt, WZ2008 (Abschnitte), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:20h,false
73321BJ012,"Umsatzsteuerstatistik (Veranlagungen), Steuerpflichtige Lieferungen und Leistungen, Steuerpflichtige LuL zu vollem Steuersatz, Steuerpflichtige LuL zu ermäßigtem Steuersatz, Steuerfreie Lieferungen und Leistungen, Steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL m. Vorsteuerabzug f.innergem.Lief., Sonstige steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL ohne Vorsteuerabzug, Steuerpfl. Umsätze §13b UStG v.Leistungserbr. gem., Innergem. Erwerbe zum vollen Steuersatz, Innergem. Erwerbe zum ermäßigten Steuersatz, Umsatzsteuer für innergemeinschaftliche Erwerbe, Steuer aus Umsätzen §13b UStG v.Leistungsempf.gem., Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:20h,false
73321BJ013,"Umsatzsteuerstatistik (Veranlagungen), Steuerpflichtige Lieferungen und Leistungen, Steuerpflichtige LuL zu vollem Steuersatz, Steuerpflichtige LuL zu ermäßigtem Steuersatz, Steuerfreie Lieferungen und Leistungen, Steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL m. Vorsteuerabzug f.innergem.Lief., Sonstige steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL ohne Vorsteuerabzug, Steuerpfl. Umsätze §13b UStG v.Leistungserbr. gem., Innergem. Erwerbe zum vollen Steuersatz, Innergem. Erwerbe zum ermäßigten Steuersatz, Umsatzsteuer für innergemeinschaftliche Erwerbe, Steuer aus Umsätzen §13b UStG v.Leistungsempf.gem., Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:21h,false
73321BJ014,"Umsatzsteuerstatistik (Veranlagungen), Steuerpflichtige Lieferungen und Leistungen, Steuerpflichtige LuL zu vollem Steuersatz, Steuerpflichtige LuL zu ermäßigtem Steuersatz, Steuerfreie Lieferungen und Leistungen, Steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL m. Vorsteuerabzug f.innergem.Lief., Sonstige steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL ohne Vorsteuerabzug, Steuerpfl. Umsätze §13b UStG v.Leistungserbr. gem., Innergem. Erwerbe zum vollen Steuersatz, Innergem. Erwerbe zum ermäßigten Steuersatz, Umsatzsteuer für innergemeinschaftliche Erwerbe, Steuer aus Umsätzen §13b UStG v.Leistungsempf.gem., Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:21h,false
73321BJ015,"Umsatzsteuerstatistik (Veranlagungen), Steuerpflichtige Lieferungen und Leistungen, Steuerpflichtige LuL zu vollem Steuersatz, Steuerpflichtige LuL zu ermäßigtem Steuersatz, Steuerfreie Lieferungen und Leistungen, Steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL m. Vorsteuerabzug f.innergem.Lief., Sonstige steuerfreie LuL mit Vorsteuerabzug, Steuerfreie LuL ohne Vorsteuerabzug, Steuerpfl. Umsätze §13b UStG v.Leistungserbr. gem., Innergem. Erwerbe zum vollen Steuersatz, Innergem. Erwerbe zum ermäßigten Steuersatz, Umsatzsteuer für innergemeinschaftliche Erwerbe, Steuer aus Umsätzen §13b UStG v.Leistungsempf.gem., Deutschland insgesamt, WZ2008 (5-Steller): Steuerstatistiken, Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:22h,false
73321BJ016,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:22h,false
73321BJ017,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (Abschnitte), Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:23h,false
73321BJ018,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (2-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:23h,false
73321BJ019,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (3-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:23h,false
73321BJ020,"Umsatzsteuerstatistik (Veranlagungen), Umsatzsteuerpflichtige, Steuerbarer Umsatz: Lieferungen und Leistungen, Deutschland insgesamt, WZ2008 (4-Steller): Steuerstatistiken, Größenklassen d. Lieferungen u.Leistungen (b.2019), Jahr",vollständig mit Werten,2009-2019,18.09.2023 14:28:23h,false
